date,hwadam_std_lag20_35
2024-04-21,3.666717352365125
2024-04-22,1.583270712643741
2024-04-23,1.2629061316341146
2024-04-24,1.1882020279070094
2024-04-25,1.2032202514324868
2024-04-26,1.2471040885664426
2024-04-27,1.3107964620906585
2024-04-28,1.3869868758066406
2024-04-29,1.4592527787405545
2024-04-30,1.5374575698503365
2024-05-01,1.602711191350736
2024-05-02,1.6079904232742026
2024-05-03,1.590747119168516
2024-05-04,1.5607710797416372
2024-05-05,1.5589257395177487
2024-05-06,1.5587019123520656
2024-05-07,1.5431085575354566
2024-05-08,1.5113338656833122
2024-05-09,1.468516566896802
2024-05-10,1.4217735585290656
2024-05-11,1.3574543759803464
2024-05-12,1.301740282904466
2024-05-13,1.2234097668820851
2024-05-14,1.131665908763109
2024-05-15,1.0385723216349738
2024-05-16,0.9238803357245118
2024-05-17,0.8143523330982804
2024-05-18,0.7497296647930496
2024-05-19,0.6932164183149337
2024-05-20,0.610529354003165
2024-05-21,0.5080591567543804
2024-05-22,0.4309217847354853
2024-05-23,0.35798942640529835
2024-05-24,0.2925205002015182
2024-05-25,0.27278599042548024
2024-05-26,0.2831306778256812
2024-05-27,0.2996443439694467
2024-05-28,0.31118149243218096
2024-05-29,0.32154608317829936
2024-05-30,0.3230549124706825
2024-05-31,0.31379673830975485
2024-06-01,0.31382655457017533
2024-06-02,0.30953430948659655
2024-06-03,0.3051231366238165
2024-06-04,0.3010021994872597
2024-06-05,0.29581257323675403
2024-06-06,0.2931161893874556
2024-06-07,0.28634666905081113
2024-06-08,0.28162270964423647
2024-06-09,0.28376320150369994
2024-06-10,0.26856442040295236
2024-06-11,0.2445819453957663
2024-06-12,0.221162027025821
2024-06-13,0.19839277359449667
2024-06-14,0.1697360653947646
2024-06-15,0.15196644669960974
2024-06-16,0.15408887212835493
2024-06-17,0.15350659931898344
2024-06-18,0.1537753113312321
2024-06-19,0.15408219613159838
2024-06-20,0.15521061444821013
2024-06-21,0.1594732599805725
2024-06-22,0.16172757152104844
2024-06-23,0.17407403867246993
2024-06-24,0.1842505607298432
2024-06-25,0.19075167554734224
2024-06-26,0.1950154201801481
2024-06-27,0.19947442284992284
2024-06-28,0.20718027993318208
2024-06-29,0.22003612698326735
2024-06-30,0.23676430434053342
2024-07-01,0.2530695129731981
2024-07-02,0.26654700221598154
2024-07-03,0.2701338811676141
2024-07-04,0.2682352026989155
2024-07-05,0.26531368560708096
2024-07-06,0.25987992430534224
2024-07-07,0.2520325525632886
2024-07-08,0.24574492148764124
2024-07-09,0.23081723993768252
2024-07-10,0.21812827899269324
2024-07-11,0.2070194660992445
2024-07-12,0.19722986032673803
2024-07-13,0.1848024602589055
2024-07-14,0.16722639823861699
2024-07-15,0.1464807602640454
2024-07-16,0.12856845810182269
2024-07-17,0.10760798064207826
2024-07-18,0.08846293393574887
2024-07-19,0.0798787903714656
2024-07-20,0.08135908498930725
2024-07-21,0.08724987123296306
2024-07-22,0.09572184938824745
2024-07-23,0.1041430791850984
2024-07-24,0.111136932534858
2024-07-25,0.11336043435987173
2024-07-26,0.11115563444668863
2024-07-27,0.1088837680527945
2024-07-28,0.10771573555570407
2024-07-29,0.1071418540909513
2024-07-30,0.1073651088341963
2024-07-31,0.10726406988454253
2024-08-01,0.10783934553133222
2024-08-02,0.11112048454869068
2024-08-03,0.11442518662219607
2024-08-04,0.11727529437018756
2024-08-05,0.1163491195593383
2024-08-06,0.11342290233620642
2024-08-07,0.1092166169144734
2024-08-08,0.10441130589700416
2024-08-09,0.0975123044072627
2024-08-10,0.09305411174230206
2024-08-11,0.09181490853532234
2024-08-12,0.09039277736341425
2024-08-13,0.08812255089379976
2024-08-14,0.08562989223691891
2024-08-15,0.08336596673835504
2024-08-16,0.08200743834541961
2024-08-17,0.08150411665547215
2024-08-18,0.07899568889830912
2024-08-19,0.07797726720925983
2024-08-20,0.07707921893104919
2024-08-21,0.07572920451522064
2024-08-22,0.07130607639760378
2024-08-23,0.06566366781650862
2024-08-24,0.062296703483594194
2024-08-25,0.06395634977958996
2024-08-26,0.06627060194959564
2024-08-27,0.06783904619197612
2024-08-28,0.06802035008541708
2024-08-29,0.06806898441389916
2024-08-30,0.06946150660797533
2024-08-31,0.07093988801084654
2024-09-01,0.07098131180458173
2024-09-02,0.06974026873859641
2024-09-03,0.06978759905599406
2024-09-04,0.06890805458202477
2024-09-05,0.06792292918710943
2024-09-06,0.06545974900722704
2024-09-07,0.06462122858201548
2024-09-08,0.0639613794892218
2024-09-09,0.06142855059616485
2024-09-10,0.05752986499556628
2024-09-11,0.05540240892448971
2024-09-12,0.054788216851145995
2024-09-13,0.055502731439887355
2024-09-14,0.05717258948385352
2024-09-15,0.06163423763403676
2024-09-16,0.06780447077461696
2024-09-17,0.07813704724343186
2024-09-18,0.11857796233053783
2024-09-19,0.15921262066720968
2024-09-20,0.20905860914533658
2024-09-21,0.2596044703829262
2024-09-22,0.30474342580926356
2024-09-23,0.33926072279919917
2024-09-24,0.3586649606578393
2024-09-25,0.379356553976711
2024-09-26,0.3982869182525708
2024-09-27,0.4133967554742427
2024-09-28,0.42091516472820323
2024-09-29,0.4299119106077711
2024-09-30,0.4381038422299098
2024-10-01,0.45950032980352323
2024-10-02,0.49570568117607827
2024-10-03,0.5254215750057598
2024-10-04,0.519110553447659
2024-10-05,0.5073524972035057
2024-10-06,0.482991175439062
2024-10-07,0.4562221774857306
2024-10-08,0.4377425175078412
2024-10-09,0.45092053987243497
2024-10-10,0.48993694801954085
2024-10-11,0.5204347450363762
2024-10-12,0.59381604800375
2024-10-13,2.724942670361327
2024-10-14,4.8404542761738725
2024-10-15,6.908701583545101
2024-10-16,8.949453119585959
2024-10-17,10.952363326932987
2024-10-18,12.917618988420987
2024-10-19,14.884659921609076
2024-10-20,15.352816423289653
2024-10-21,15.476342563331151
2024-10-22,15.520576693029223
2024-10-23,15.549854090248054
2024-10-24,15.579559269658416
2024-10-25,15.58630833105438
2024-10-26,15.582871642108385
2024-10-27,15.58585220725748
2024-10-28,15.553825252079204
2024-10-29,13.461611477749857
2024-10-30,11.392717011829141
2024-10-31,9.37082085785082
2024-11-01,7.365653476636217
2024-11-02,5.369757506199727
2024-11-03,3.401560076325088
2024-11-04,1.4336987858080374
2024-11-05,0.980844730745696
2024-11-06,0.9039953561794506
2024-11-07,0.9323222236304533
2024-11-08,0.9663844730221002
2024-11-09,0.9721036570244145
2024-11-10,1.0060981857960114
2024-11-11,1.0221902941677792
2024-11-12,1.0374389026415805
2024-11-13,1.0501238225485705
2024-11-14,1.0780143257007995
2024-11-15,1.0911614345099798
2024-11-16,1.078735733325946
2024-11-17,1.1021142200368403
2024-11-18,1.1310100284195992
2024-11-19,1.1554151493105396
2024-11-20,1.179253080403245
2024-11-21,1.1926354065116018
2024-11-22,1.1739588701887267
2024-11-23,1.138626301645716
2024-11-24,1.1044798457559768
2024-11-25,1.125795903432361
2024-11-26,1.1506412888419197
2024-11-27,1.204414835132301
2024-11-28,1.2495623575132702
2024-11-29,1.281249615234334
2024-11-30,1.3031239584585115
2024-12-01,1.2882851177853165
2024-12-02,1.2891330363951343
2024-12-03,1.2737481631049934
2024-12-04,1.2738039420871397
2024-12-05,1.2560336131469503
2024-12-06,1.2389070712832497
2024-12-07,1.2529037153072413
2024-12-08,1.302544954614609
2024-12-09,1.362730774687379
2024-12-10,1.4412986729369472
2024-12-11,1.4883261680670479
2024-12-12,1.4739589840907488
2024-12-13,1.4013369555925093
2024-12-14,1.311592448518695
2024-12-15,1.2486947184982364
2024-12-16,1.1961544797442905
2024-12-17,1.2030360118658365
2024-12-18,1.220636851758844
2024-12-19,1.2213614926760505
2024-12-20,1.1937764675173332
2024-12-21,1.160661461277542
2024-12-22,1.119956632010759
2024-12-23,1.0447572688306892
2024-12-24,0.9389359149621763
2024-12-25,0.8165259566126484
2024-12-26,0.6857870250655967
2024-12-27,0.5572089935254834
2024-12-28,0.45809965247004014
2024-12-29,0.4052089144212903
2024-12-30,0.37972716648050436
2024-12-31,0.3376691439478052
2025-01-01,0.2851712408782189
2025-01-02,0.22382536223539742
2025-01-03,0.1597858052689278
2025-01-04,0.10323995392623107
2025-01-05,0.06696325064478292
2025-01-06,0.05216911897837616
2025-01-07,0.04641069933510258
2025-01-08,0.0442249713761843
2025-01-09,0.04167086297113881
2025-01-10,0.03825132003329533
2025-01-11,0.034179692110738374
2025-01-12,0.030333972649691916
2025-01-13,0.02858016677159675
2025-01-14,0.02757407792494193
2025-01-15,0.026772595523236922
2025-01-16,0.025683499065736925
2025-01-17,0.02426230796834976
2025-01-18,0.02262500088605386
2025-01-19,0.021701171070546206
2025-01-20,0.022113193707087215
2025-01-21,0.058103013420411284
2025-01-22,0.0988878863404282
2025-01-23,0.1409185641773327
2025-01-24,0.1839210583277281
2025-01-25,0.22190471748327106
2025-01-26,0.2520281770235843
2025-01-27,0.26430485305427753
2025-01-28,0.2722649010438128
2025-01-29,0.28074113814027146
2025-01-30,0.2889116441717673
2025-01-31,0.2914806253771486
2025-02-01,0.3015661157211839
2025-02-02,0.31145141972653834
2025-02-03,0.32126594963002864
2025-02-04,0.330743541369222
2025-02-05,0.33919323878527213
2025-02-06,0.3116930393073988
2025-02-07,0.2815254321280128
2025-02-08,0.25102169746198566
2025-02-09,0.21832642953956966
2025-02-10,0.18958516448536844
2025-02-11,0.1674920199044462
2025-02-12,0.16232411417044978
2025-02-13,0.16104322533734522
2025-02-14,0.1600453753829932
2025-02-15,0.16129190789963335
2025-02-16,0.1681354588349145
2025-02-17,0.16710039354455267
2025-02-18,0.17154883115173586
2025-02-19,0.1748009628307651
2025-02-20,0.1787357211779398
2025-02-21,0.18463383510149173
2025-02-22,0.19042149463269514
2025-02-23,0.19497537554233865
2025-02-24,0.19908814331147995
2025-02-25,0.20115198159827763
2025-02-26,0.20364624101061146
2025-02-27,0.20906359626353438
2025-02-28,0.21211772959646275
2025-03-01,0.21761787866286458
2025-03-02,0.2297411572948609
2025-03-03,0.24239626749013277
2025-03-04,0.2543989454702125
2025-03-05,0.2681193222709429
2025-03-06,0.2741913401397235
2025-03-07,0.27995953202298396
2025-03-08,0.2839789462464356
2025-03-09,0.29068539022448914
2025-03-10,0.2962927030814775
2025-03-11,0.29274079819699106
2025-03-12,0.2848528347079551
2025-03-13,0.27969972087110784
2025-03-14,0.273584808898565
2025-03-15,0.26620142512436673
2025-03-16,0.2798207045928389
2025-03-17,0.2958020297681084
2025-03-18,0.31121924606739726
2025-03-19,0.3496660371933014
2025-03-20,0.3894909121912631
2025-03-21,0.4271007596747968
2025-03-22,0.48064271921079155
2025-03-23,0.5523189593599209
2025-03-24,0.666227633455385
2025-03-25,0.7885632765270508
2025-03-26,0.9298170371436114
2025-03-27,1.0522919877970198
2025-03-28,1.1499645845943776
2025-03-29,1.2318428949803244
2025-03-30,1.3336805829588498
2025-03-31,1.5383373159438232
2025-04-01,3.6097047683691463
2025-04-02,5.657976628682524
2025-04-03,7.642539344440896
2025-04-04,9.55698227633862
2025-04-05,11.443950231633615
2025-04-06,13.30480094528996
2025-04-07,15.157375669054698
2025-04-08,15.510779794818756
2025-04-09,15.578101876505315
2025-04-10,15.555583266888366
2025-04-11,15.516379410222084
2025-04-12,15.464966622872046
2025-04-13,15.474233167520172
2025-04-14,15.509331797613077
2025-04-15,15.556902354686635
2025-04-16,15.505196106033798
2025-04-17,13.650440726079955
2025-04-18,11.761262266765756
2025-04-19,9.892053719826022
2025-04-20,8.128973958566164
2025-04-21,6.4309708932525815
2025-04-22,4.757912997974308
2025-04-23,3.177206519449525
2025-04-24,3.0875307641274334
2025-04-25,3.201266957460486
2025-04-26,3.3611067595944446
2025-04-27,3.6466371777955136
2025-04-28,3.9678883621610077
2025-04-29,4.231698986546825
2025-04-30,4.481123029624663
2025-05-01,4.732371297887782
2025-05-02,5.080936758090561
2025-05-03,5.449826504062387
2025-05-04,5.752957083747503
2025-05-05,6.0013541018992695
2025-05-06,6.123873170987543
2025-05-07,6.07986646890821
2025-05-08,5.883744696057952
2025-05-09,5.63823675228013
2025-05-10,5.38073510127955
2025-05-11,5.199531605644667
2025-05-12,5.075194959558415
2025-05-13,4.814549183325204
2025-05-14,4.527762506042722
2025-05-15,4.252673600380657
2025-05-16,3.999760969392017
2025-05-17,3.7155061547422856
2025-05-18,3.318851593870699
2025-05-19,2.7732207227799646
2025-05-20,2.35127654684107
2025-05-21,2.0630252226552726
2025-05-22,1.837001067522637
2025-05-23,1.7197514503715232
2025-05-24,1.8169248935200781
2025-05-25,1.8697028586802347
2025-05-26,1.9742934465169635
2025-05-27,2.092463929777567
2025-05-28,2.231923892089367
2025-05-29,2.4150678381363635
2025-05-30,2.62658423045924
2025-05-31,2.7015365184314244
2025-06-01,2.665207108248361
2025-06-02,2.5913684996065562
2025-06-03,2.521358550839428
2025-06-04,2.4993231077073106
2025-06-05,2.468774609057676
2025-06-06,2.4018309328494434
2025-06-07,2.337150483289023
2025-06-08,2.2942852337423663
