date,hwadam_foliage_lag7_18
2024-05-16,0.13243166666666667
2024-05-17,0.12929749999999998
2024-05-18,0.11911083333333333
2024-05-19,0.12146166666666665
2024-05-20,0.12067750000000001
2024-05-21,0.11989416666666665
2024-05-22,0.12381249999999999
2024-05-23,0.11754333333333333
2024-05-24,0.10578916666666667
2024-05-25,0.11127416666666667
2024-05-26,0.11127416666666667
2024-05-27,0.10892333333333333
2024-05-28,0.10657250000000001
2024-05-29,0.11127416666666667
2024-05-30,0.12459583333333335
2024-05-31,0.11362500000000002
2024-06-01,0.11440916666666667
2024-06-02,0.12224583333333335
2024-06-03,0.12694750000000002
2024-06-04,0.11989416666666668
2024-06-05,0.1379175
2024-06-06,0.13870166666666667
2024-06-07,0.1324325
2024-06-08,0.13478333333333334
2024-06-09,0.14732166666666666
2024-06-10,0.14653833333333333
2024-06-11,0.14497083333333333
2024-06-12,0.14810500000000001
2024-06-13,0.15280666666666667
2024-06-14,0.15515749999999998
2024-06-15,0.15907583333333333
2024-06-16,0.17945083333333334
2024-06-17,0.17396583333333335
2024-06-18,0.17396583333333335
2024-06-19,0.17631666666666668
2024-06-20,0.1731825
2024-06-21,0.16534583333333333
2024-06-22,0.16848
2024-06-23,0.17631666666666668
2024-06-24,0.18258583333333334
2024-06-25,0.17866749999999998
2024-06-26,0.18650416666666667
2024-06-27,0.17788416666666665
2024-06-28,0.16456249999999997
2024-06-29,0.16612916666666666
2024-06-30,0.18180166666666667
2024-07-01,0.18101749999999997
2024-07-02,0.1865025
2024-07-03,0.19198833333333332
2024-07-04,0.1896375
2024-07-05,0.18415166666666663
2024-07-06,0.18180083333333333
2024-07-07,0.18728666666666668
2024-07-08,0.1896375
2024-07-09,0.1974741666666667
2024-07-10,0.19198833333333332
2024-07-11,0.19512333333333332
2024-07-12,0.18728666666666668
2024-07-13,0.18963833333333335
2024-07-14,0.19120583333333332
2024-07-15,0.19747499999999998
2024-07-16,0.2068791666666667
2024-07-17,0.21628333333333336
2024-07-18,0.22803833333333334
2024-07-19,0.23038916666666664
2024-07-20,0.2335233333333334
2024-07-21,0.24449416666666668
2024-07-22,0.2586
2024-07-23,0.2719216666666667
2024-07-24,0.2680033333333333
2024-07-25,0.27270500000000003
2024-07-26,0.27505583333333333
2024-07-27,0.27427250000000003
2024-07-28,0.27584000000000003
2024-07-29,0.2805416666666667
2024-07-30,0.2828925
2024-07-31,0.28524333333333335
2024-08-01,0.2836758333333333
2024-08-02,0.2742725
2024-08-03,0.27584000000000003
2024-08-04,0.270355
2024-08-05,0.2750575
2024-08-06,0.28446083333333333
2024-08-07,0.29621583333333334
2024-08-08,0.3416675
2024-08-09,0.37457999999999997
2024-08-10,0.3910366666666667
2024-08-11,0.429435
2024-08-12,0.4599975
2024-08-13,0.48194
2024-08-14,0.5501175
2024-08-15,0.5845975
2024-08-16,0.6371016666666667
2024-08-17,0.6856874999999999
2024-08-18,0.7507308333333333
2024-08-19,0.8126391666666666
2024-08-20,0.8518216666666666
2024-08-21,0.8808175
2024-08-22,0.940375
2024-08-23,0.989745
2024-08-24,1.0461675
2024-08-25,1.1778208333333333
2024-08-26,1.3220124999999998
2024-08-27,1.44818
2024-08-28,1.5163575
2024-08-29,1.6064774999999998
2024-08-30,1.6754383333333334
2024-08-31,1.7396975
2024-09-01,1.8697833333333331
2024-09-02,2.0092725000000002
2024-09-03,2.1855941666666667
2024-09-04,2.3815066666666667
2024-09-05,2.6589191666666667
2024-09-06,2.824269166666667
2024-09-07,3.0813058333333334
2024-09-08,3.480184166666667
2024-09-09,4.0726233333333335
2024-09-10,4.672115833333334
2024-09-11,5.139171666666667
2024-09-12,5.595255833333333
2024-09-13,5.8522925
2024-09-14,6.15008
2024-09-15,6.465890833333334
2024-09-16,6.830288333333333
2024-09-17,7.069300833333333
2024-09-18,7.519899166666666
2024-09-19,8.01595
2024-09-20,8.06532
2024-09-21,7.834927499999999
2024-09-22,7.603750833333333
2024-09-23,7.5010924999999995
2024-09-24,7.682899166666668
2024-09-25,8.12096
2024-09-26,8.778441666666668
2024-09-27,9.382635833333334
2024-09-28,9.739196666666667
2024-09-29,10.941315833333334
2024-09-30,18.478461666666668
2024-10-01,21.055885833333335
2024-10-02,22.18434166666667
2024-10-03,22.936645
2024-10-04,23.41937333333333
2024-10-05,23.74537166666667
2024-10-06,23.974197500000002
2024-10-07,24.133278333333333
2024-10-08,24.018865833333336
2024-10-09,23.891130833333335
2024-10-10,23.778285
2024-10-11,22.954669166666665
2024-10-12,15.8117
2024-10-13,13.581432499999998
2024-10-14,12.733523333333332
2024-10-15,12.253146666666666
2024-10-16,12.690423333333333
2024-10-17,13.465453333333334
2024-10-18,13.327531666666665
2024-10-19,12.952163333333333
2024-10-20,12.6535925
2024-10-21,13.527361666666666
2024-10-22,13.767158333333333
2024-10-23,13.874518333333333
2024-10-24,13.947397500000001
2024-10-25,13.767158333333334
2024-10-26,13.9215375
2024-10-27,14.347059166666666
2024-10-28,14.355679166666667
2024-10-29,14.645629166666666
2024-10-30,15.6823975
2024-10-31,17.030275
2024-11-01,18.23004333333333
2024-11-02,18.214370833333334
2024-11-03,19.10303
2024-11-04,20.439153333333334
2024-11-05,21.38972083333333
2024-11-06,22.372417499999997
2024-11-07,23.286153333333335
2024-11-08,23.84176083333333
2024-11-09,24.213210833333335
2024-11-10,24.003193333333332
2024-11-11,23.92874666666667
2024-11-12,23.2783175
2024-11-13,22.614565833333334
2024-11-14,21.843454166666664
2024-11-15,21.021405833333336
2024-11-16,19.626508333333334
2024-11-17,18.44241333333333
2024-11-18,17.302986666666666
2024-11-19,16.190203333333333
2024-11-20,15.246689166666664
2024-11-21,14.179357500000002
2024-11-22,13.1809875
2024-11-23,11.891883333333334
2024-11-24,10.886460833333333
2024-11-25,9.905330833333332
2024-11-26,9.051935833333333
2024-11-27,8.076291666666668
2024-11-28,7.299695000000001
2024-11-29,6.5191791666666665
2024-11-30,5.726125
2024-12-01,4.98009
2024-12-02,4.237973333333334
2024-12-03,3.525635833333333
2024-12-04,2.8360233333333333
2024-12-05,2.2874683333333334
2024-12-06,1.8940758333333332
2024-12-07,1.59002
2024-12-08,1.3032041666666667
2024-12-09,1.0657583333333334
2024-12-10,0.8016683333333335
2024-12-11,0.5610883333333333
2024-12-12,0.3675266666666667
2024-12-13,0.25233083333333334
2024-12-14,0.18493666666666664
2024-12-15,0.14340333333333333
2024-12-16,0.1324325
2024-12-17,0.12067833333333333
2024-12-18,0.10735666666666667
2024-12-19,0.09403416666666665
2024-12-20,0.07444333333333333
2024-12-21,0.061904999999999995
2024-12-22,0.04858333333333333
2024-12-23,0.043880833333333334
2024-12-24,0.036045
2024-12-25,0.029775833333333335
2024-12-26,0.021939999999999998
2024-12-27,0.0148875
2024-12-28,0.007835
2024-12-29,0.007835
2024-12-30,0.007835
2024-12-31,0.0039175
2025-01-01,0.0039175
2025-01-02,0.007835
2025-01-03,0.007835
2025-01-04,0.0039175
2025-01-05,0.0039175
2025-01-06,0.0039175
2025-01-07,0.0039175
2025-01-08,0.0039175
2025-01-09,0.0039175
2025-01-10,0.0039175
2025-01-11,0.0039175
2025-01-12,0.0039175
2025-01-13,0.0039175
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.006269166666666667
2025-02-04,0.012538333333333334
2025-02-05,0.012538333333333334
2025-02-06,0.012538333333333334
2025-02-07,0.012538333333333334
2025-02-08,0.012538333333333334
2025-02-09,0.017240000000000002
2025-02-10,0.017240000000000002
2025-02-11,0.017240000000000002
2025-02-12,0.017240000000000002
2025-02-13,0.017240000000000002
2025-02-14,0.017240000000000002
2025-02-15,0.010970833333333332
2025-02-16,0.0047016666666666665
2025-02-17,0.0047016666666666665
2025-02-18,0.0047016666666666665
2025-02-19,0.0047016666666666665
2025-02-20,0.0047016666666666665
2025-02-21,0.0
2025-02-22,0.0047016666666666665
2025-02-23,0.008619166666666666
2025-02-24,0.008619166666666666
2025-02-25,0.008619166666666666
2025-02-26,0.008619166666666666
2025-02-27,0.008619166666666666
2025-02-28,0.008619166666666666
2025-03-01,0.008619166666666666
2025-03-02,0.008619166666666666
2025-03-03,0.008619166666666666
2025-03-04,0.008619166666666666
2025-03-05,0.008619166666666666
2025-03-06,0.0039175
2025-03-07,0.0039175
2025-03-08,0.007835
2025-03-09,0.0148875
2025-03-10,0.022723333333333335
2025-03-11,0.03526166666666667
2025-03-12,0.03526166666666667
2025-03-13,0.03917916666666667
2025-03-14,0.03917916666666667
2025-03-15,0.047015
2025-03-16,0.0540675
2025-03-17,0.0540675
2025-03-18,0.06033666666666667
2025-03-19,0.09951916666666667
2025-03-20,0.12538000000000002
2025-03-21,0.13008166666666668
2025-03-22,0.134
2025-03-23,0.12851416666666668
2025-03-24,0.13321583333333334
2025-03-25,0.13870166666666667
2025-03-26,0.14418666666666666
2025-03-27,0.15280666666666667
2025-03-28,0.15045583333333332
2025-03-29,0.15985916666666666
2025-03-30,0.16299333333333332
2025-03-31,0.12694583333333334
2025-04-01,0.10186916666666666
2025-04-02,0.0971675
2025-04-03,0.0916825
2025-04-04,0.09403333333333332
2025-04-05,0.10578749999999999
2025-04-06,0.10186916666666666
2025-04-07,0.12224416666666665
2025-04-08,0.11832666666666665
2025-04-09,0.13399916666666667
2025-04-10,0.14105166666666666
2025-04-11,0.15202249999999998
2025-04-12,0.159075
2025-04-13,0.17474749999999997
2025-04-14,0.19042083333333334
2025-04-15,0.19982416666666666
2025-04-16,0.21079499999999998
2025-04-17,0.21157916666666665
2025-04-18,0.22803583333333333
2025-04-19,0.2272525
2025-04-20,0.22881916666666666
2025-04-21,0.22333416666666664
2025-04-22,0.22019999999999998
2025-04-23,0.21079666666666666
2025-04-24,0.20217666666666667
2025-04-25,0.18807166666666666
2025-04-26,0.1786675
2025-04-27,0.17396583333333335
2025-04-28,0.16221166666666667
2025-04-29,0.14967333333333332
2025-04-30,0.13400083333333332
2025-05-01,0.11754416666666667
2025-05-02,0.11205916666666667
2025-05-03,0.11362583333333333
2025-05-04,0.11519333333333333
2025-05-05,0.11911166666666667
2025-05-06,0.12146250000000001
2025-05-07,0.11519333333333333
2025-05-08,0.10892416666666667
2025-05-09,0.10578916666666667
2025-05-10,0.10265416666666667
2025-05-11,0.10970666666666667
2025-05-12,0.11989333333333334
2025-05-13,0.11519083333333334
2025-05-14,0.11440666666666667
2025-05-15,0.09795083333333333
2025-05-16,0.08306166666666666
2025-05-17,0.07600833333333333
2025-05-18,0.07600833333333334
2025-05-19,0.07600833333333334
2025-05-20,0.07914249999999999
2025-05-21,0.07522416666666666
2025-05-22,0.07365666666666666
2025-05-23,0.061902500000000006
2025-05-24,0.053282500000000003
2025-05-25,0.06033583333333333
2025-05-26,0.05876916666666666
2025-05-27,0.06425416666666667
2025-05-28,0.06425416666666667
2025-05-29,0.05641833333333333
2025-05-30,0.05876916666666666
2025-05-31,0.06582166666666667
2025-06-01,0.06190416666666667
2025-06-02,0.06739
2025-06-03,0.0634725
2025-06-04,0.0634725
2025-06-05,0.05563666666666667
2025-06-06,0.04858333333333333
2025-06-07,0.04779916666666667
2025-06-08,0.051717500000000007
2025-06-09,0.06033750000000001
2025-06-10,0.06817333333333334
