date,local,outside,foreign
2024-07-20,205576.0,151781.0,1821.02
2024-07-21,197508.5,141582.0,1467.4800000000007
2024-07-22,215848.5,101216.5,1358.5000000000002
2024-07-23,214473.0,105437.5,1403.5
2024-07-24,216405.0,110190.5,1282.6200000000006
2024-07-25,216706.0,119602.0,1462.5600000000004
2024-07-26,216380.5,130179.0,1406.3600000000004
2024-07-27,200088.0,161262.5,1451.9200000000003
2024-07-28,192612.0,160604.5,1525.5800000000008
2024-07-29,205418.5,125079.5,1553.5700000000002
2024-07-30,207868.5,129514.0,1452.9600000000003
2024-07-31,207375.0,135257.5,1458.17
2024-08-01,198019.5,116378.5,1677.94
2024-08-02,198285.5,123252.5,1580.7400000000002
2024-08-03,190344.0,163597.0,1734.2399999999993
2024-08-04,187001.5,146825.0,1600.7599999999995
2024-08-05,205565.5,101388.0,1400.2299999999998
2024-08-06,206906.0,104321.0,1470.3099999999995
2024-08-07,209744.5,102718.0,1452.3299999999995
2024-08-08,208915.0,104496.0,1472.2499999999995
2024-08-09,211722.0,118230.0,1566.2399999999996
2024-08-10,198845.5,157328.5,1672.13
2024-08-11,190508.5,147668.5,1543.56
2024-08-12,209006.0,103810.0,1422.61
2024-08-13,209989.5,109399.5,1387.4
2024-08-14,214522.0,120732.5,1486.8300000000004
2024-08-15,193980.5,160755.0,1569.4799999999998
2024-08-16,213542.0,124649.0,1466.8700000000001
2024-08-17,196742.0,158676.0,1434.4299999999998
2024-08-18,191569.0,152299.0,1399.82
2024-08-19,215488.0,102084.5,1282.18
2024-08-20,215001.5,106165.5,1262.58
2024-08-21,216107.5,95070.5,1378.6399999999996
2024-08-22,213825.5,103362.0,1301.9200000000005
2024-08-23,221049.5,127340.5,1401.1
2024-08-24,201152.0,161224.0,1558.5700000000002
2024-08-25,192598.0,153856.5,1487.2600000000002
2024-08-26,215236.0,105276.5,1226.2299999999998
2024-08-27,219226.0,114040.5,1352.1800000000003
2024-08-28,217668.5,114390.5,1343.2400000000002
2024-08-29,216083.0,116364.5,1356.8600000000004
2024-08-30,220612.0,131656.0,1481.1100000000004
2024-08-31,204298.5,173960.5,1385.63
2024-09-01,197323.0,152162.5,1291.6100000000004
2024-09-02,220836.0,92603.0,1253.6000000000006
2024-09-03,221480.0,101860.5,1259.9999999999998
2024-09-04,221200.0,101213.0,1357.4800000000002
2024-09-05,218904.0,104524.0,1403.3100000000002
2024-09-06,226376.5,113284.5,1319.9300000000005
2024-09-07,207907.0,166155.5,1493.1600000000003
2024-09-08,200581.5,160352.5,1423.59
2024-09-09,222568.5,104076.0,1175.49
2024-09-10,224035.0,111307.0,1442.4299999999996
2024-09-11,225491.0,114044.0,1398.6
2024-09-12,218851.5,108251.5,1440.84
2024-09-13,229792.5,118608.0,1398.05
2024-09-14,201379.5,154990.5,1572.2099999999996
2024-09-15,183211.0,182686.0,1662.2400000000002
2024-09-16,167443.5,212411.5,1618.3300000000002
2024-09-17,169851.5,300576.5,1658.7299999999993
2024-09-18,183956.5,148893.5,1289.2500000000002
2024-09-19,217892.5,105374.5,1310.3799999999997
2024-09-20,217444.5,107439.5,1399.4699999999996
2024-09-21,202632.5,127242.5,1447.7699999999995
2024-09-22,197386.0,145008.5,1540.9399999999996
2024-09-23,218757.0,109704.0,1533.5999999999997
2024-09-24,217633.5,115010.0,1629.92
2024-09-25,219019.5,117390.0,1396.3999999999996
2024-09-26,216044.5,118300.0,1499.03
2024-09-27,222001.5,132034.0,1560.08
2024-09-28,203686.0,163268.0,1649.3199999999995
2024-09-29,172539.5,133441.0,1591.7399999999996
2024-09-30,216030.5,119388.5,1456.51
2024-10-01,201320.0,119966.0,1443.1599999999999
2024-10-02,221557.0,113442.0,1630.83
2024-10-03,198807.0,161868.0,1711.7
2024-10-04,217542.5,127841.0,1552.8500000000006
2024-10-05,201757.5,162242.5,1521.7200000000003
2024-10-06,192913.0,140364.0,1606.6499999999999
2024-10-07,219058.0,100313.5,1469.0600000000009
2024-10-08,222876.5,122755.5,1570.9899999999998
2024-10-09,204809.5,151081.0,1602.96
2024-10-10,218676.5,110911.5,1694.8200000000004
2024-10-11,223233.5,126584.5,1643.4299999999998
2024-10-12,204925.0,170408.0,1491.5499999999997
2024-10-13,195170.5,158193.0,1590.6499999999996
2024-10-14,217115.5,105416.5,1372.97
2024-10-15,217672.0,114324.0,1551.4200000000003
2024-10-16,219544.5,119682.5,1537.9
2024-10-17,218851.5,128485.0,1797.67
2024-10-18,216240.5,126332.5,1995.7899999999995
2024-10-19,202076.0,165480.0,1613.2700000000002
2024-10-20,194915.0,169071.0,1700.3100000000002
2024-10-21,217147.0,118975.5,1577.2899999999997
2024-10-22,210003.5,107478.0,1500.28
2024-10-23,217588.0,122661.0,1681.0200000000002
2024-10-24,216594.0,133112.0,1808.7800000000004
2024-10-25,221935.0,148256.5,1818.4100000000008
2024-10-26,201904.5,189766.5,2013.9600000000003
2024-10-27,192150.0,183725.5,1925.3699999999997
2024-10-28,216681.5,126028.0,1724.3700000000003
2024-10-29,215736.5,132489.0,1722.1599999999999
2024-10-30,217994.0,135814.0,2093.0899999999992
2024-10-31,218284.5,138887.0,1816.0500000000006
2024-11-01,221931.5,130406.5,1747.6599999999999
2024-11-02,206293.5,185482.5,1634.8899999999994
2024-11-03,198663.5,182091.0,1740.0099999999995
2024-11-04,215729.5,113998.5,1556.1000000000001
2024-11-05,215883.5,116924.5,1705.0899999999997
2024-11-06,217490.0,119889.0,1539.9399999999998
2024-11-07,215544.0,118009.5,1810.3299999999992
2024-11-08,220818.5,135131.5,1934.8799999999992
2024-11-09,203413.0,185808.0,1679.7999999999995
2024-11-10,195429.5,182332.5,1531.1299999999999
2024-11-11,216958.0,120946.0,1416.3
2024-11-12,215386.5,121957.5,1498.2600000000002
2024-11-13,218029.0,122087.0,1430.87
2024-11-14,212607.5,121579.5,1433.5399999999997
2024-11-15,220132.5,142660.0,1518.3599999999994
2024-11-16,200830.0,182294.0,1324.5900000000004
2024-11-17,193032.0,169844.5,1273.1700000000003
2024-11-18,213717.0,106337.0,1245.9
2024-11-19,212184.0,114208.5,1379.4700000000005
2024-11-20,214004.0,114205.0,1373.9999999999995
2024-11-21,212824.5,115174.5,1300.9199999999998
2024-11-22,218645.0,134151.5,1425.5299999999997
2024-11-23,201278.0,168948.5,1326.6399999999996
2024-11-24,193119.5,164507.0,1336.0700000000004
2024-11-25,214830.0,111352.5,1385.1099999999997
2024-11-26,209328.0,105525.0,1268.5800000000002
2024-11-27,213006.5,97093.5,1197.3200000000002
2024-11-28,210234.5,89915.0,1190.13
2024-11-29,218722.0,109175.5,1353.22
2024-11-30,199948.0,137046.0,1210.3300000000006
2024-12-01,187372.5,117218.5,1148.6800000000003
2024-12-02,211620.5,91322.0,1158.32
2024-12-03,210588.0,95413.5,1093.9399999999998
2024-12-04,207700.5,93544.5,1067.33
2024-12-05,210406.0,101794.0,1125.5699999999997
2024-12-06,215484.5,116109.0,1166.8
2024-12-07,195163.5,137669.0,1190.81
2024-12-08,186133.5,125356.0,1188.4499999999996
2024-12-09,208467.0,98808.5,1238.1899999999998
2024-12-10,211925.0,105546.0,1222.6699999999998
2024-12-11,208764.5,102406.5,1178.3899999999999
2024-12-12,206535.0,105486.5,1264.5100000000002
2024-12-13,211834.0,117670.0,1237.1399999999996
2024-12-14,192062.5,148148.0,1208.9100000000003
2024-12-15,183718.5,136514.0,1192.1499999999999
2024-12-16,206045.0,105784.0,1329.1099999999994
2024-12-17,208379.5,109714.5,1356.3999999999996
2024-12-18,209608.0,111527.5,1331.8799999999994
2024-12-19,208460.0,113564.5,1360.4
2024-12-20,212495.5,126549.5,1426.5399999999995
2024-12-21,188744.5,140311.5,1293.5699999999997
2024-12-22,181944.0,135499.0,1343.8999999999992
2024-12-23,207483.5,114145.5,1449.7299999999998
2024-12-24,214224.5,130266.5,1359.3400000000001
2024-12-25,189612.5,140920.5,1261.6100000000001
2024-12-26,204848.0,121677.5,1381.1299999999997
2024-12-27,209898.5,131257.0,1491.13
2024-12-28,188450.5,151952.5,1523.1099999999994
2024-12-29,159215.0,124960.5,1564.1899999999996
2024-12-30,182175.0,109567.5,1481.3100000000002
2024-12-31,206654.0,136566.5,1316.8300000000002
2025-01-01,176088.5,144018.0,1395.18
2025-01-02,200091.5,93950.5,1188.85
2025-01-03,202279.0,107642.5,1099.9399999999998
2025-01-04,186711.0,135551.5,1210.6400000000003
2025-01-05,165322.5,93926.0,1080.47
2025-01-06,197561.0,91560.0,1174.3999999999999
2025-01-07,197785.0,98311.5,1095.6400000000003
2025-01-08,197827.0,98168.0,1020.1500000000001
2025-01-09,194243.0,96026.0,1109.31
2025-01-10,200028.5,110460.0,1300.8099999999997
2025-01-11,186427.5,138673.5,1090.74
2025-01-12,177548.0,128705.5,1195.04
2025-01-13,196525.0,101083.5,1245.2800000000002
2025-01-14,195702.5,102203.5,1246.0299999999997
2025-01-15,196059.5,104016.5,1167.6299999999999
2025-01-16,196924.0,106067.5,1249.8799999999999
2025-01-17,202044.5,122776.5,1166.6099999999997
2025-01-18,190799.0,154885.5,1173.8700000000008
2025-01-19,179284.0,140346.5,1224.5699999999997
2025-01-20,197354.5,108381.0,1234.95
2025-01-21,197589.0,111912.5,1222.3700000000001
2025-01-22,198653.0,112399.0,1124.7899999999995
2025-01-23,203868.0,118765.5,1287.8100000000002
2025-01-24,205355.5,127767.5,1355.2199999999998
2025-01-25,189175.0,163044.0,1346.7400000000005
2025-01-26,175423.5,176270.5,1404.1899999999998
2025-01-27,162659.0,144168.5,1523.98
2025-01-28,146118.0,154945.0,1517.66
2025-01-29,152411.0,242602.5,1545.2399999999998
2025-01-30,161210.0,156562.0,1447.4299999999998
2025-01-31,187344.5,115755.5,1418.34
2025-02-01,184436.0,120851.5,1267.1600000000003
2025-02-02,179189.5,118527.5,1345.2800000000004
2025-02-03,198551.5,92687.0,1332.1999999999998
2025-02-04,195177.5,91899.5,1196.9699999999998
2025-02-05,197778.0,96463.5,1226.4400000000003
2025-02-06,196721.0,101853.5,1393.48
2025-02-07,197396.5,100068.5,1197.68
2025-02-08,188468.0,131859.0,1127.5
2025-02-09,179263.0,125835.5,1387.7400000000002
2025-02-10,201796.0,105658.0,1227.8499999999997
2025-02-11,201715.5,112458.5,1196.75
2025-02-12,194484.5,99774.5,1152.7400000000005
2025-02-13,202135.5,116035.5,1260.7600000000002
2025-02-14,209128.5,133829.5,1250.3200000000002
2025-02-15,193595.5,163313.5,1128.7
2025-02-16,185174.5,151718.0,1186.5599999999995
2025-02-17,203147.0,120536.5,1204.3400000000001
2025-02-18,203098.0,123392.5,1214.4399999999996
2025-02-19,206619.0,126126.0,1159.9900000000002
2025-02-20,206808.0,129153.5,1194.9099999999996
2025-02-21,213073.0,146338.5,1295.0700000000004
2025-02-22,199612.0,172938.5,1188.0100000000002
2025-02-23,188730.5,161763.0,1223.9499999999998
2025-02-24,209720.0,133448.0,1153.18
2025-02-25,211372.0,140010.5,1268.0999999999997
2025-02-26,214035.5,146237.0,1087.59
2025-02-27,214767.0,147668.5,1131.4300000000003
2025-02-28,218256.5,163940.0,1112.82
2025-03-01,188849.5,171174.5,1233.3700000000003
2025-03-02,185244.5,155585.5,1208.7699999999998
2025-03-03,189665.0,124397.0,1129.6799999999996
2025-03-04,204480.5,87808.0,1025.8600000000001
2025-03-05,209716.5,101892.0,1217.06
2025-03-06,209779.5,108227.0,1205.9
2025-03-07,214126.5,115657.5,1213.8499999999997
2025-03-08,201558.0,153685.0,1165.3600000000001
2025-03-09,192430.0,145918.5,1238.4099999999996
2025-03-10,209531.0,108727.5,1209.5800000000002
2025-03-11,210892.5,114401.0,1429.13
2025-03-12,207070.5,111170.5,1308.09
2025-03-13,209338.5,116515.0,1360.07
2025-03-14,213699.5,129531.5,1454.5600000000006
2025-03-15,200543.0,170100.0,1447.529999999999
2025-03-16,185699.5,137179.0,1405.0100000000002
2025-03-17,206416.0,110922.0,1420.6100000000001
2025-03-18,203661.5,105042.0,1332.9099999999999
2025-03-19,209258.0,117327.0,1411.5299999999993
2025-03-20,209037.5,126455.0,1377.4199999999998
2025-03-21,216965.0,142453.5,1442.3199999999997
2025-03-22,201358.5,183480.5,1541.2099999999996
2025-03-23,195177.5,176410.5,1527.6699999999996
2025-03-24,208715.5,123168.5,1366.7
2025-03-25,206794.0,125650.0,1434.1900000000005
2025-03-26,209443.5,128772.0,1480.0099999999995
2025-03-27,207179.0,125230.0,1507.2300000000002
2025-03-28,213087.0,145824.0,1673.92
2025-03-29,194792.5,174072.5,1562.0199999999998
2025-03-30,188699.0,165991.0,1524.7899999999995
2025-03-31,208236.0,126745.5,1489.12
2025-04-01,218036.0,91259.0,1561.5100000000004
2025-04-02,216664.0,87902.5,1487.7099999999996
2025-04-03,218165.5,97853.0,1682.9799999999998
2025-04-04,223541.5,113375.5,1697.0400000000002
2025-04-05,197704.5,129223.5,1603.9699999999996
2025-04-06,200539.5,161143.5,1674.2200000000005
2025-04-07,218417.5,97160.0,1663.6799999999996
2025-04-08,218578.5,107695.0,1661.16
2025-04-09,215775.0,104646.5,1565.5499999999997
2025-04-10,219387.0,111898.5,1828.4800000000002
2025-04-11,226194.5,137921.0,1834.86
2025-04-12,204862.0,163019.5,1826.2400000000002
2025-04-13,191313.5,131551.0,1600.62
2025-04-14,210812.0,89950.0,1609.7999999999997
2025-04-15,218788.5,111548.5,1653.3900000000003
2025-04-16,220808.0,114915.5,1724.4299999999998
2025-04-17,221725.0,117239.5,1723.86
2025-04-18,226579.5,127764.0,1651.7099999999998
2025-04-19,202583.5,149278.5,1754.7299999999996
2025-04-20,203917.0,174310.5,1678.5499999999997
2025-04-21,219110.5,111268.5,1716.5600000000002
2025-04-22,213248.0,95042.5,1725.99
2025-04-23,222152.0,118310.5,1677.7099999999998
2025-04-24,218911.0,122622.5,1879.5899999999995
2025-04-25,225746.5,137266.5,2144.5299999999997
2025-04-26,207515.0,187127.5,1840.09
2025-04-27,199405.5,168854.0,1923.9799999999996
2025-04-28,219131.5,114233.0,1657.3399999999995
2025-04-29,218641.5,122153.5,1723.53
2025-04-30,222040.0,131320.0,1633.3699999999992
2025-05-01,221144.0,116462.5,1611.48
2025-05-02,236883.5,136727.5,1864.2699999999998
2025-05-03,206878.0,190519.0,1726.35
2025-05-04,198569.0,228791.5,1877.16
2025-05-05,199521.0,227535.0,1532.71
2025-05-06,215344.5,170100.0,1395.69
2025-05-07,236894.0,110127.5,1372.7400000000002
2025-05-08,240205.0,125408.5,1432.7199999999998
2025-05-09,231868.0,110001.5,1401.1699999999998
2025-05-10,213024.0,150335.5,1400.81
2025-05-11,217791.0,167160.0,1490.6399999999999
2025-05-12,236999.0,114730.0,1453.6499999999999
2025-05-13,235616.5,119619.5,1501.3299999999995
2025-05-14,236414.5,121135.0,1443.1900000000003
2025-05-15,233327.5,118195.0,1482.9999999999995
2025-05-16,233940.0,128534.0,1508.9599999999998
2025-05-17,220650.5,177019.5,1484.6500000000005
2025-05-18,216835.5,175770.0,1444.16
2025-05-19,231619.5,113781.5,1463.9300000000003
2025-05-20,234703.0,120977.5,1611.81
2025-05-21,237251.0,122787.0,1374.7199999999998
2025-05-22,235371.5,126605.5,1574.2499999999995
2025-05-23,239659.0,142289.0,1550.7799999999997
2025-05-24,217476.0,177740.5,1545.0699999999997
2025-05-25,217714.0,183022.0,1338.9299999999996
2025-05-26,233870.0,123581.5,1400.42
2025-05-27,233425.5,127946.0,1532.1899999999994
2025-05-28,233163.0,127512.0,1458.4099999999999
2025-05-29,234272.5,130609.5,1338.8700000000001
2025-05-30,240156.0,144224.5,1483.77
2025-05-31,220500.0,189766.5,1466.4499999999994
2025-06-01,208999.0,146258.0,1504.96
2025-06-02,229414.5,101262.0,1385.6000000000001
2025-06-03,225501.5,141802.5,1437.2700000000002
2025-06-04,230926.5,101447.5,1548.12
2025-06-05,234482.5,120393.0,1482.7799999999995
2025-06-06,207637.5,197844.5,1884.5099999999998
2025-06-07,205660.0,167559.0,1644.2
2025-06-08,206521.0,155347.5,1633.08
2025-06-09,231070.0,103127.5,1522.9400000000005
2025-06-10,233401.0,111429.5,1492.37
