date,gonjiam_mom,hwadam_mom
2023-07-11,0.9267664729429413,0.7359058838804814
2023-07-12,0.9415002372889822,0.7479628843471404
2023-07-13,0.9717432932920296,0.7598927221123599
2023-07-14,1.0074919826482254,0.7623204315215818
2023-07-15,0.8644602151095658,1.068219521069607
2023-07-16,0.8842648720268146,1.1175354797513446
2023-07-17,1.1299821348051666,0.9959824504839392
2023-07-18,1.076305477628442,0.9651678781034785
2023-07-19,1.0323768754214038,1.0685917409049017
2023-07-20,1.0485174002388777,0.9959724551900758
2023-07-21,1.0420070637400838,1.0081478081248565
2023-07-22,0.9464814625676641,1.1394177747258465
2023-07-23,1.0043041428042283,1.0203684580733023
2023-07-24,1.2136897082691747,1.1338539764261157
2023-07-25,1.1532248401376446,1.161139734452824
2023-07-26,1.0731280685036748,1.1229083708100334
2023-07-27,1.0679174611054074,1.1611098348520814
2023-07-28,1.0791018332714566,1.1924205561730972
2023-07-29,0.9289899626481394,1.0735087281912816
2023-07-30,0.971411951348493,0.99609508491026
2023-07-31,1.1401150516182765,0.9572723728481254
2023-08-01,1.227625233991529,1.0136892890171476
2023-08-02,1.1267365970287253,0.9482427518514898
2023-08-03,1.1246525127451257,1.0877857403027125
2023-08-04,1.0471192788398729,1.051291387513351
2023-08-05,0.8327415490314946,0.952154644455827
2023-08-06,0.8744984940132621,0.930090353608312
2023-08-07,1.0851507929563038,0.9159948905900195
2023-08-08,0.9951733900060626,1.0224527266444894
2023-08-09,0.9222636191058005,0.8908029163714488
2023-08-10,0.9746638408617974,0.8640799906298331
2023-08-11,1.0472097308640302,1.3129931395332657
2023-08-12,0.8767480088425227,1.4417281900434042
2023-08-13,0.937433419255841,1.462497642431183
2023-08-14,1.0517597091645512,1.2829779389392222
2023-08-15,0.8859649631480978,1.1099272238619893
2023-08-16,1.0100004340466167,0.9401548741037076
2023-08-17,0.9918554828493584,0.8701800506777014
2023-08-18,0.9831882861465955,0.8751841625650707
2023-08-19,0.8190000212091005,0.9062593270628869
2023-08-20,0.8284844119443183,0.9702778229513418
2023-08-21,1.1493241756514632,1.4164711923164626
2023-08-22,1.034578311943753,1.026239039100467
2023-08-23,0.9847228601507985,1.0337091695781295
2023-08-24,0.9913506608268019,1.0734753310800758
2023-08-25,1.0530734180948063,1.2011411941290373
2023-08-26,0.9150333344463366,1.1901548724639046
2023-08-27,1.0160358907334797,1.5862215243273647
2023-08-28,1.2123338060155027,1.6209726639890922
2023-08-29,1.103965127881939,1.5622808606052774
2023-08-30,1.0052409377614535,1.15491954638154
2023-08-31,1.1449068579353214,1.1839219168334982
2023-09-01,1.223268317249452,1.4854596570840723
2023-09-02,0.9065423428519588,1.2405734984388188
2023-09-03,0.8854925013590288,1.2320811724424887
2023-09-04,1.2238315329008151,1.9842148549363752
2023-09-05,1.0167678490149945,0.9991691557252317
2023-09-06,0.9247461003503905,0.7473753065687584
2023-09-07,0.9555650271652613,0.741147353413464
2023-09-08,0.9054832635395293,0.7464229675611831
2023-09-09,0.7915863485866064,0.8190223014433962
2023-09-10,0.8854104920483465,0.9395858336002428
2023-09-11,1.1140332671153677,1.2679467784606222
2023-09-12,1.0591058802048936,1.1786664436430336
2023-09-13,1.0137373025558174,0.9839232600344103
2023-09-14,1.05900725329754,1.0306464963137405
2023-09-15,0.9797003300235528,0.9546245571109954
2023-09-16,0.9050937124266215,0.844018709473004
2023-09-17,0.862097304639513,1.0803988799410347
2023-09-18,1.1309308110650975,1.3382862803368005
2023-09-19,1.1827530618653828,1.9937833735674342
2023-09-20,1.6333914733511077,5.605938258278229
2023-09-21,1.2505015946172977,1.6997898925474995
2023-09-22,1.0406735011267336,0.47614853055662415
2023-09-23,0.6682832867411227,0.286452108718381
2023-09-24,0.6453413952137961,0.28245296166303435
2023-09-25,0.810415455857815,0.28539410392923636
2023-09-26,0.7333311330245567,0.21394747814030018
2023-09-27,0.8378808749255101,0.4556111430648854
2023-09-28,0.8435754363895653,0.8283026844982779
2023-09-29,0.9656198246756095,1.0820317293016706
2023-09-30,1.1475526586981208,1.1715646016889225
2023-10-01,1.1474152036439216,1.2385216616552563
2023-10-02,1.1402754627598912,1.1776919944859576
2023-10-03,1.0931267311433257,1.0227181383121495
2023-10-04,1.6816595693556353,1.3894952813958887
2023-10-05,1.0954141435959,1.0576634302042316
2023-10-06,0.9763420787995208,1.0658781214609838
2023-10-07,0.796295757046312,0.9055844288780857
2023-10-08,0.7923804810915343,0.959162328365925
2023-10-09,0.8635186292090057,0.9339187792261903
2023-10-10,1.020585704378683,1.0836224746924485
2023-10-11,1.046100373498701,1.0524979740204585
2023-10-12,1.043040830379367,1.0774092494593692
2023-10-13,1.0096169373168922,1.0678118462818913
2023-10-14,0.8615154089160788,0.945665420158913
2023-10-15,0.9108041001691001,1.0009608120197122
2023-10-16,1.1542985169219648,1.2613297243644577
2023-10-17,1.0969087681484335,1.2397208916948843
2023-10-18,1.0556423256836092,1.1531750430178433
2023-10-19,0.9969175389147584,1.1081101431039528
2023-10-20,0.9423677657689534,1.1611203061460083
2023-10-21,0.8170539084521496,1.0021917871313257
2023-10-22,0.9048506994563086,0.9909306629161156
2023-10-23,1.2169276994911953,1.2178993106684954
2023-10-24,1.074472988571406,1.0926038926230481
2023-10-25,1.0079398405408735,1.0249503358398337
2023-10-26,0.984912793286658,1.0103587949988415
2023-10-27,0.9754879709487064,1.1200839273388987
2023-10-28,0.791274824426771,0.9918642081308913
2023-10-29,0.9129804128887603,0.9218068647068872
2023-10-30,1.165634670760594,1.0415020858276718
2023-10-31,1.0859993801458006,0.9363623764707172
2023-11-01,1.130026848694105,0.9178295107452416
2023-11-02,1.1665319435035206,0.9426904666303683
2023-11-03,0.9919489869067581,0.9264028570536939
2023-11-04,0.8171144389046618,0.8023499865357085
2023-11-05,0.8514226393240725,0.6956141769543626
2023-11-06,1.0659156017966585,0.7426388134031233
2023-11-07,1.0490555195528464,0.6570208476629106
2023-11-08,0.9905519520569068,0.6401367588392355
2023-11-09,1.0149657998045702,0.6474767484354947
2023-11-10,0.9937739857365263,0.7103370220511886
2023-11-11,0.8501559105227651,0.6990573067053952
2023-11-12,0.9668516914678633,0.6078554072944397
2023-11-13,1.228497263655725,0.5505720848740158
2023-11-14,1.1958154668059167,0.5579490946276857
2023-11-15,1.151055714049249,0.5142611599409788
2023-11-16,1.178575309874017,0.49515649125025774
2023-11-17,1.1618463368798395,0.616517872277585
2023-11-18,0.8282538873645751,0.6985774251319024
2023-11-19,0.8479701622870948,0.655801687506452
2023-11-20,1.1436323241291293,0.5843614868885619
2023-11-21,1.0460021301018647,0.6275423203748594
2023-11-22,1.0126100810663217,0.6379404447682466
2023-11-23,1.0393630127934588,0.7170890859860104
2023-11-24,1.1593840416164098,0.6732079871101018
2023-11-25,0.9303353598582467,0.8706814994792225
2023-11-26,1.0027306956657724,0.7932351852289442
2023-11-27,1.2509147177650735,0.5363988807456982
2023-11-28,1.166499049228819,0.6715501025472969
2023-11-29,1.1489866209114201,0.5970201250931694
2023-11-30,1.0927849289854532,0.5682668077030745
2023-12-01,1.1497356355838202,0.6343128472853972
2023-12-02,0.9435478612946657,0.8185540558818539
2023-12-03,0.968618960874638,0.9153918958612043
2023-12-04,1.2585719007608356,0.8211383711447517
2023-12-05,1.170921424716517,0.9348370397760217
2023-12-06,1.0520025108043953,0.837713692506035
2023-12-07,0.9983460642085312,0.9543048973143684
2023-12-08,1.078508974668713,1.0654126030036941
2023-12-09,0.947706891032532,1.2105875541095608
2023-12-10,0.9403104871209266,1.1012066074815074
2023-12-11,1.1613935715950927,0.7444711470496702
2023-12-12,1.028300986329422,0.8046879105863325
2023-12-13,0.9884691975975666,0.8282090518509729
2023-12-14,0.9145498819214569,0.7934346844791542
2023-12-15,1.0037285332467032,0.7958594406046048
2023-12-16,1.0745849672581456,0.9366961598102614
2023-12-17,1.007894967991278,0.9023295298112417
2023-12-18,1.199151733833835,0.8083815302929654
2023-12-19,1.0787052738148173,0.8698163761952654
2023-12-20,1.0059636041462312,0.926978723404244
2023-12-21,0.9705401688753785,0.8850119723972074
2023-12-22,0.9471759516150285,0.8686730756893865
2023-12-23,1.0021436285422964,1.2024429278342772
2023-12-24,1.0555790041976687,1.3563210320768622
2023-12-25,1.0053178921787265,1.1889077400105166
2023-12-26,1.1571886726951117,1.0284939827892958
2023-12-27,1.0372457780913424,0.959599057365131
2023-12-28,0.9947004470183026,0.9893527840236807
2023-12-29,0.9057666848331432,1.0534580190751204
2023-12-30,1.0340890089577706,1.0076177644193292
2023-12-31,0.9805821189174349,1.0903474038102237
2024-01-01,1.1136969566030843,1.4275657027458977
2024-01-02,1.2709045900338254,1.0971057742409065
2024-01-03,1.1853818884681986,1.0380365061896324
2024-01-04,1.0364294745997,1.0206421440096722
2024-01-05,0.9891665144302854,1.0083898530384534
2024-01-06,0.9729020741046114,1.1869627381751235
2024-01-07,1.013333647980555,1.0310249684141264
2024-01-08,1.0086083923887916,0.8225730174978528
2024-01-09,1.0463328685033733,0.8871025496300805
2024-01-10,0.9725912916805429,0.9613188175113221
2024-01-11,0.9587924712596162,1.0461322944097649
2024-01-12,0.9647353274597339,1.1810013135410875
2024-01-13,0.9652620744731459,1.1989985743593212
2024-01-14,0.9484670993717949,0.9965883688540816
2024-01-15,1.0410169321090135,0.9670659023828709
2024-01-16,0.9902662366996943,0.9620040612308578
2024-01-17,0.989243119425743,0.9660432177228906
2024-01-18,0.9306880802849924,0.9389098937491303
2024-01-19,0.882425082375534,1.022467054307066
2024-01-20,0.9163690650430303,1.0355580527350718
2024-01-21,0.9559325775407395,1.0876195835678022
2024-01-22,1.0087184592163567,0.7948957900087739
2024-01-23,0.8985127257152874,0.8245594229420852
2024-01-24,0.9100453640902284,0.8668208290510373
2024-01-25,0.8793401890894144,0.9833299363214598
2024-01-26,0.9690671885425388,1.1231503049100617
2024-01-27,1.0118278649827106,1.3330536563305073
2024-01-28,1.0316678939172632,1.2686166026339774
2024-01-29,1.0964459024195399,0.9807887212297858
2024-01-30,0.9285177866338993,0.9873559881010349
2024-01-31,0.8348909950112219,0.9727142985988351
2024-02-01,0.8891883772973341,0.9969938428105685
2024-02-02,0.8873042662734391,1.0794275112106413
2024-02-03,0.9007468608504877,1.218708748648815
2024-02-04,0.9226834851282477,1.425934443464049
2024-02-05,1.0530895927550037,1.2462463773176358
2024-02-06,0.8981113371402607,1.0515926574376182
2024-02-07,0.883464929413467,0.9625134559817347
2024-02-08,0.8808592558971757,0.9724037051270935
2024-02-09,0.8881599065914209,1.245188980155338
2024-02-10,0.9738851229671694,1.4094099969478486
2024-02-11,1.072275347898866,1.286001755948751
2024-02-12,0.9502936109219727,1.2256534377698531
2024-02-13,1.0294410266976717,1.4747851720913634
2024-02-14,0.9888670898961669,1.7762863732751277
2024-02-15,1.111296392293761,1.124220784981005
2024-02-16,1.0719693366533305,1.0133969700560774
2024-02-17,0.9559342275142737,0.9692269630065026
2024-02-18,0.8934847438486048,0.9063566065712222
2024-02-19,0.9530370387375968,0.9788900842934264
2024-02-20,0.881002442267033,0.9401929776510853
2024-02-21,0.9674370884649812,0.9354439538807091
2024-02-22,1.1887829083024037,0.9453323818115691
2024-02-23,1.040452372793306,0.9528936245533544
2024-02-24,1.0258256106279642,0.9943001763998786
2024-02-25,0.88860488501633,1.0668004251058414
2024-02-26,0.8980495848582509,1.257086601694106
2024-02-27,0.7494876171223318,1.2786493781950987
2024-02-28,0.7983072429980551,1.6679913479652952
2024-02-29,0.8616388022385008,1.8899959100620063
2024-03-01,0.9229508330577568,1.328330948107499
2024-03-02,0.7314981859112821,1.1006523107816408
2024-03-03,0.5305060589743463,1.237534086754102
2024-03-04,0.5893051336858289,1.2722685716722664
2024-03-05,0.6093001368925394,1.0090336450237045
2024-03-06,0.7914201853707162,1.0690202761293617
2024-03-07,0.7522819091799197,1.0968766683452653
2024-03-08,0.8456709975893364,1.1725006699454859
2024-03-09,0.8172707388505122,0.9826856247176086
2024-03-10,0.9523487111851658,1.5378424687604255
2024-03-11,1.8122376475612092,6.152710268873437
2024-03-12,1.304513071915501,1.161841947413168
2024-03-13,1.124630890548206,0.5181870397739543
2024-03-14,1.0457626276334246,0.3448710767635404
2024-03-15,0.9148505595322671,0.22571105839828307
2024-03-16,0.7698642183507884,0.18474146743189257
2024-03-17,0.7463057761946315,0.18459430393778384
2024-03-18,1.0021669526110417,0.6432483929228687
2024-03-19,0.9823670569971981,0.801797300985803
2024-03-20,0.9399925958334737,1.0597716209581252
2024-03-21,1.0125187059266836,1.0016217884221952
2024-03-22,1.0527127336090851,0.8788425105326124
2024-03-23,0.8730954211905163,0.8416085216722721
2024-03-24,0.8411972325630399,0.9699165432024552
2024-03-25,1.092630723141774,1.2561187210210234
2024-03-26,1.0888179982871773,1.246760671665166
2024-03-27,1.1117989536557409,1.3218748910149845
2024-03-28,1.0960118827534329,1.3328526495245119
2024-03-29,1.2063807339165409,1.569476290150444
2024-03-30,0.9380664530001216,1.243588769156279
2024-03-31,0.854673664810289,1.0763014761851373
2024-04-01,1.2366627664132464,1.2812961302635177
2024-04-02,1.0814239367840937,1.2628636021147799
2024-04-03,1.0595773755957738,1.0712772783170699
2024-04-04,1.0996531649824954,1.102006717916753
2024-04-05,1.0470572263804292,1.151204676421887
2024-04-06,0.7664898690770212,0.9093982589207761
2024-04-07,0.8378813276442586,0.6869705109517518
2024-04-08,1.0865361092870847,0.7911015854037386
2024-04-09,1.0052110106725507,0.9258600732058079
2024-04-10,0.8410498639165098,0.7475929736383201
2024-04-11,0.985704610948147,0.7615072155476736
2024-04-12,1.0294718453999765,0.849480468933159
2024-04-13,0.8632932376427777,0.7686227950661584
2024-04-14,0.9476734101131528,0.6265389266821174
2024-04-15,1.181347589952478,0.5596145090004159
2024-04-16,1.0957601320300017,0.6675852915962639
2024-04-17,1.0045634166429094,0.7303110940569091
2024-04-18,1.0733006651288042,0.8388889117259766
2024-04-19,0.9840476929473703,0.8665470263298306
2024-04-20,0.8087154731595648,0.7864003942832349
2024-04-21,0.8184611950590513,0.8768382352941171
2024-04-22,1.1028290580213715,0.8763225451225372
2024-04-23,1.0780462490307574,0.8897786097300898
2024-04-24,0.9505510343008887,0.8460044347595684
2024-04-25,0.9345645268523306,0.9604229723605503
2024-04-26,1.0169209201202376,1.0804967541631378
2024-04-27,0.9094951282072987,1.1132499397237074
2024-04-28,0.9446710046382714,0.9719367356132518
2024-04-29,1.1331786367996248,0.9324497795408774
2024-04-30,1.0697443628708552,1.042867147976783
2024-05-01,0.9757845656989228,0.9815361309591869
2024-05-02,1.119724545007378,0.8555041346989475
2024-05-03,1.0838952532869297,0.9849728793443215
2024-05-04,0.9034445625391565,1.0015886164851509
2024-05-05,0.8715239624714733,0.6191678501298457
2024-05-06,0.8597446253417956,0.6038736447936033
2024-05-07,1.016683369686966,0.7253561398818785
2024-05-08,0.9896022705802827,0.8251901936652761
2024-05-09,1.0273340516733538,0.8624073843594369
2024-05-10,1.2528003773139957,1.0133820239951186
2024-05-11,0.8891788481457141,1.0325973895090315
2024-05-12,0.9407580928960592,1.148976421178778
2024-05-13,1.1527597694848606,1.1014626181062168
2024-05-14,1.0081153902651538,1.0892693938042068
2024-05-15,0.8305255124649193,0.875286699421083
2024-05-16,1.0510493879753484,0.9868164689136992
2024-05-17,1.078759716926165,1.032658748139305
2024-05-18,0.8915251857098899,1.0589498584338193
2024-05-19,0.8596885441701563,0.896187906060238
2024-05-20,1.152306811485088,0.8312192491627494
2024-05-21,1.0555241232481727,0.8729003822058727
2024-05-22,1.0817796951858722,0.8841863787342321
2024-05-23,0.9680963581865256,0.8628471652718966
2024-05-24,0.983716070837471,1.008029606888242
2024-05-25,0.8822067656238989,1.0197493414545564
2024-05-26,0.8188013483736339,0.8161205898636055
2024-05-27,1.0726010194282336,0.8889031563561017
2024-05-28,1.0470756545810087,1.0072981705617843
2024-05-29,1.0668637951006235,1.0092799254572231
2024-05-30,1.0576306138719107,0.9898653926265348
2024-05-31,1.0408216796160248,1.215990396004325
2024-06-01,0.9378630489489318,1.2179218738064501
2024-06-02,0.9090624390769986,1.0499006516526839
2024-06-03,1.2719847677501461,1.4351624664216656
2024-06-04,1.0973598719367217,1.006894114583655
2024-06-05,1.1111055695692622,1.0674042955836704
2024-06-06,0.9199140379035744,1.1085788897964168
2024-06-07,1.019773682755465,0.859456049633011
2024-06-08,0.8055681460255515,0.7243081854816273
2024-06-09,0.8253309839490839,0.7071991017691709
2024-06-10,1.050808346164225,0.7016948594205514
2024-06-11,1.0421924076545612,0.6993762490284604
2024-06-12,1.017267657954333,0.8107710057529683
2024-06-13,1.0181336876533114,0.8522964707670082
2024-06-14,1.0520864209728946,0.9290468191317862
2024-06-15,0.8422312600306936,1.1165431814663964
2024-06-16,0.8396160257037206,1.090232714330736
2024-06-17,1.0904405264299175,1.011185541037218
2024-06-18,1.1475300978722176,0.9619258777881821
2024-06-19,1.0920542497468633,0.8724929761606705
2024-06-20,1.0377000073062028,0.8425285148548394
2024-06-21,1.0497285123774458,0.9218359864614333
2024-06-22,0.8617706930190697,0.9048361448037148
2024-06-23,0.8451273197755229,1.0544565711687108
2024-06-24,1.087283998265222,0.9702817409027618
2024-06-25,1.0726099023690367,1.0945547076953643
2024-06-26,1.0887206371569802,1.0032699493969512
2024-06-27,1.0329438801012434,1.0144331278273546
2024-06-28,1.0414089295833457,0.9929393655467789
2024-06-29,0.84930667706187,0.8951589228595698
2024-06-30,0.8361761908362617,0.6973091695372521
2024-07-01,1.175505795501993,0.6438093596483653
2024-07-02,0.9855133926802008,0.5731781105196629
2024-07-03,1.046724538305909,0.7424436656649801
2024-07-04,1.0723514570105637,0.8208307657770103
2024-07-05,1.1131287100836065,1.0664604003180382
2024-07-06,0.8725888384060198,1.1874502568555052
2024-07-07,0.8521546252519026,1.1424026479650664
2024-07-08,1.015910026602483,0.9054097854807268
2024-07-09,1.0439722816671761,0.95787266392782
2024-07-10,0.9940863511012201,1.055375847007665
2024-07-11,1.0264376987293231,1.0696345540209475
2024-07-12,1.0193989225741742,1.133513772063881
2024-07-13,0.9767552523612631,1.2821641013406873
2024-07-14,0.9021449751307231,1.0199542812532918
2024-07-15,1.0911993853851685,0.7739911301229806
2024-07-16,0.9774968399478443,0.7783173803068053
2024-07-17,0.9490744653875411,0.7178324267365338
2024-07-18,0.9729500338887838,0.7430660040806594
