date,gonjiam_lag18_33
2024-04-20,1.025657363218341
2024-04-21,1.0292455146548867
2024-04-22,1.0365758964039677
2024-04-23,1.0432674358131524
2024-04-24,1.0278906335100486
2024-04-25,1.014463670637247
2024-04-26,1.0278037136432825
2024-04-27,1.0380545747751269
2024-04-28,1.0223307710735479
2024-04-29,1.0158861843648586
2024-04-30,1.010740740098873
2024-05-01,0.9961958247794572
2024-05-02,0.9800266170417455
2024-05-03,0.9952316881012677
2024-05-04,1.0102995923024998
2024-05-05,0.9957933829418537
2024-05-06,0.9952856784633982
2024-05-07,0.9905650732978729
2024-05-08,0.9723814675589398
2024-05-09,0.9580942156013537
2024-05-10,0.9791154149103756
2024-05-11,0.9941257224970317
2024-05-12,0.9856266553103945
2024-05-13,0.9812112500716308
2024-05-14,0.9922031910843637
2024-05-15,0.9874400984130607
2024-05-16,0.9821400458654541
2024-05-17,0.9990078833127571
2024-05-18,1.0066373178601133
2024-05-19,0.9937896288442662
2024-05-20,0.9952874046553524
2024-05-21,1.0002456444456036
2024-05-22,0.9896296380337506
2024-05-23,0.9825969048790071
2024-05-24,0.9857862268903964
2024-05-25,0.9981751128046411
2024-05-26,0.991098438589573
2024-05-27,0.9879289262547353
2024-05-28,1.0068195101930544
2024-05-29,1.003982905273891
2024-05-30,0.9992227285723798
2024-05-31,1.0144267686522275
2024-06-01,1.0183920427539077
2024-06-02,0.9994762224829885
2024-06-03,0.9983077865520193
2024-06-04,1.004743733503722
2024-06-05,0.9904812735476289
2024-06-06,0.9764683542278306
2024-06-07,0.9920222447869513
2024-06-08,1.003522254835495
2024-06-09,1.0173994467007499
2024-06-10,1.0143627584819723
2024-06-11,1.0139948709980466
2024-06-12,1.0049244156199557
2024-06-13,0.977799476311183
2024-06-14,0.9892633620163405
2024-06-15,0.9959082096216499
2024-06-16,0.9905397112226351
2024-06-17,0.9936344126980574
2024-06-18,1.0067779231450014
2024-06-19,0.9997037769558504
2024-06-20,0.9890976970902775
2024-06-21,1.0128764209677936
2024-06-22,1.0277308789532038
2024-06-23,1.0251558013334647
2024-06-24,1.0166801709994273
2024-06-25,1.012804795222527
2024-06-26,1.002646781962466
2024-06-27,0.9927477140319418
2024-06-28,1.0032853128157122
2024-06-29,1.0172472540207702
2024-06-30,1.0137889189286513
2024-07-01,1.0119800459956703
2024-07-02,1.0110564601126872
2024-07-03,0.9975940004976112
2024-07-04,0.9850186471280922
2024-07-05,0.9945547394706538
2024-07-06,1.009458968145355
2024-07-07,0.9982133107701499
2024-07-08,0.9944845692307424
2024-07-09,0.9906485031562539
2024-07-10,0.9870145441009723
2024-07-11,0.976099146414726
2024-07-12,0.9937063871797054
2024-07-13,1.0091613195809523
2024-07-14,1.0115308377679995
2024-07-15,1.0109528047959173
2024-07-16,1.0124616342727304
2024-07-17,1.0019099461107654
2024-07-18,0.9884155567272259
2024-07-19,1.009245215194182
2024-07-20,1.018363800630212
2024-07-21,1.0156315513724614
2024-07-22,1.0109328863186082
2024-07-23,1.0122500400896546
2024-07-24,1.0019305920333932
2024-07-25,0.9895822240880467
2024-07-26,0.99921593243701
2024-07-27,1.0116437425552383
2024-07-28,1.0058188896074882
2024-07-29,1.0029331268800061
2024-07-30,0.9986005197185808
2024-07-31,0.995088730484832
2024-08-01,0.9863847333315431
2024-08-02,1.0015030276017491
2024-08-03,1.0103355681712232
2024-08-04,0.99618361003907
2024-08-05,0.9953984001146063
2024-08-06,0.9952425975931825
2024-08-07,0.9869290934652314
2024-08-08,0.9797741126853337
2024-08-09,0.9993218383136301
2024-08-10,1.0148139018073365
2024-08-11,1.020504693322083
2024-08-12,1.0191183340879053
2024-08-13,1.02259061427903
2024-08-14,1.017696303965994
2024-08-15,1.0176224317928768
2024-08-16,1.0274755122597254
2024-08-17,1.0451119308555832
2024-08-18,1.0524393621522776
2024-08-19,1.0673866993670396
2024-08-20,1.0673459990609897
2024-08-21,1.0575442531018309
2024-08-22,1.0507256744789224
2024-08-23,1.0543954933777464
2024-08-24,1.0563612159717901
2024-08-25,1.0587510596868552
2024-08-26,1.049613269998544
2024-08-27,1.041646043768075
2024-08-28,1.0293516066551494
2024-08-29,1.0187350609237233
2024-08-30,1.025111058305638
2024-08-31,1.0267752868645994
2024-09-01,1.0224435633602356
2024-09-02,1.0061604279956675
2024-09-03,0.9896795729825054
2024-09-04,0.9669561682030665
2024-09-05,0.962142139533101
2024-09-06,0.9757045392659344
2024-09-07,0.9788757802347926
2024-09-08,0.980467054568071
2024-09-09,0.9775513158579392
2024-09-10,0.9678368033265042
2024-09-11,0.9658131456505958
2024-09-12,0.9595400272139722
2024-09-13,0.9831259991475704
2024-09-14,0.9972360784529701
2024-09-15,1.0016273924850052
2024-09-16,1.0284273164715507
2024-09-17,1.0253496224740577
2024-09-18,1.0351984547144542
2024-09-19,1.0444034864420284
2024-09-20,1.0662703778570106
2024-09-21,1.0736892097580115
2024-09-22,1.0638766425728645
2024-09-23,1.057694495924156
2024-09-24,1.04679855253092
2024-09-25,1.0297628242329244
2024-09-26,1.0135050563739985
2024-09-27,1.022558559978247
2024-09-28,1.0357410177082944
2024-09-29,1.0266849665231583
2024-09-30,1.0236199822720862
2024-10-01,1.0188491761719565
2024-10-02,0.9819164406654197
2024-10-03,0.9689291881737202
2024-10-04,0.9546271642499005
2024-10-05,0.9527770489446364
2024-10-06,0.9460828830029596
2024-10-07,0.9726300478663942
2024-10-08,1.0037147845576087
2024-10-09,1.0055185642623121
2024-10-10,1.018105675794566
2024-10-11,1.0988795975689796
2024-10-12,1.1302391961590779
2024-10-13,1.124049721706365
2024-10-14,1.109330177060587
2024-10-15,1.1012656913915313
2024-10-16,1.0825507360428428
2024-10-17,1.0668306382279193
2024-10-18,1.0765355704878004
2024-10-19,1.0867185705491043
2024-10-20,1.105900040592194
2024-10-21,1.0975835766762538
2024-10-22,1.0892185911347199
2024-10-23,1.0528729784179631
2024-10-24,1.0212428770734923
2024-10-25,1.0344613606858026
2024-10-26,1.0280079503289243
2024-10-27,0.9496753287322779
2024-10-28,0.926971658890884
2024-10-29,0.9233936656319778
2024-10-30,0.9197920145639212
2024-10-31,0.9145643440658306
2024-11-01,0.9392964179994246
2024-11-02,0.9553496866427755
2024-11-03,0.9548163308808646
2024-11-04,0.9569629310602328
2024-11-05,0.946111125818556
2024-11-06,0.9386104229469037
2024-11-07,0.9362897349821465
2024-11-08,0.9561617979326964
2024-11-09,0.9697571140959084
2024-11-10,0.9642745417730648
2024-11-11,0.9679668924152731
2024-11-12,0.9808194176120495
2024-11-13,0.9782489336519884
2024-11-14,0.976879664410634
2024-11-15,1.000658435360019
2024-11-16,1.011932873205504
2024-11-17,1.0062443343027714
2024-11-18,1.0041535935763648
2024-11-19,1.0057957181338915
2024-11-20,0.9949636275031488
2024-11-21,0.9906607043677199
2024-11-22,1.0135950975882377
2024-11-23,1.0258233287921146
2024-11-24,1.0191151135845276
2024-11-25,1.0113881153204347
2024-11-26,1.007987973026998
2024-11-27,0.9969285370803521
2024-11-28,0.9950008816355129
2024-11-29,1.010771856274175
2024-11-30,1.0244214511386946
2024-12-01,1.0157534985227377
2024-12-02,1.0154239957559665
2024-12-03,1.0100311085754348
2024-12-04,1.0009038948528237
2024-12-05,1.026485993592941
2024-12-06,1.0580380635151854
2024-12-07,1.0639919583310575
2024-12-08,1.0469537123603592
2024-12-09,1.0348037421692715
2024-12-10,1.0236266185339695
2024-12-11,1.0088655707371714
2024-12-12,0.9980910474672184
2024-12-13,1.0191653068712407
2024-12-14,1.0320811420062115
2024-12-15,1.0620216102701445
2024-12-16,1.078696881669365
2024-12-17,1.091567151732683
2024-12-18,1.0902140695073828
2024-12-19,1.0922039666047876
2024-12-20,1.1164276273196192
2024-12-21,1.0963875869229383
2024-12-22,1.073047771602541
2024-12-23,1.0766308075575797
2024-12-24,1.084268894508406
2024-12-25,1.0814286686606203
2024-12-26,1.0911041734421085
2024-12-27,1.1236932446630026
2024-12-28,1.1425111068204559
2024-12-29,1.1296686608901398
2024-12-30,1.1185030565789613
2024-12-31,1.0804844961217028
2025-01-01,1.0544561697771082
2025-01-02,1.0416099098018232
2025-01-03,1.0540265523836845
2025-01-04,1.0571582271606312
2025-01-05,1.0399640515018576
2025-01-06,1.0272967511639757
2025-01-07,1.026691203860379
2025-01-08,1.021292537488381
2025-01-09,1.020397540456025
2025-01-10,1.0375245946240892
2025-01-11,1.038607473883005
2025-01-12,1.0215168931677785
2025-01-13,1.01500220189769
2025-01-14,1.010877726192536
2025-01-15,1.0108063154824787
2025-01-16,1.0046890452499493
2025-01-17,1.0109261466375283
2025-01-18,1.0037199633095197
2025-01-19,1.1494668873973088
2025-01-20,1.2544556926381194
2025-01-21,1.3101382450431087
2025-01-22,1.3465084316973908
2025-01-23,1.3711405683230178
2025-01-24,1.3847494663305824
2025-01-25,1.384412760368516
2025-01-26,1.379626440665489
2025-01-27,1.3737931966066093
2025-01-28,1.3707683569746947
2025-01-29,1.3666696884042622
2025-01-30,1.3747532513221337
2025-01-31,1.380902330873827
2025-02-01,1.384264368916072
2025-02-02,1.3737454726835636
2025-02-03,1.3742056647622605
2025-02-04,1.2109655642733408
2025-02-05,1.0976656847191975
2025-02-06,1.0408666217117666
2025-02-07,1.0125472119210763
2025-02-08,0.9872828270104629
2025-02-09,0.9682387072663329
2025-02-10,0.9611945054485365
2025-02-11,0.9535974115309792
2025-02-12,0.9580591094614662
2025-02-13,0.9704798742551156
2025-02-14,0.9837386178850182
2025-02-15,0.9858309474327468
2025-02-16,0.9934454281070184
2025-02-17,0.9962943658576787
2025-02-18,1.0019210960541933
2025-02-19,0.9993657053757888
2025-02-20,0.9926245536932126
2025-02-21,0.9901161262246105
2025-02-22,0.9804453080732476
2025-02-23,0.9621774330338781
2025-02-24,0.9564015989648397
2025-02-25,0.9590530526273403
2025-02-26,0.9607557986178821
2025-02-27,0.960224311473033
2025-02-28,0.9647924428397335
2025-03-01,0.9556388048466247
2025-03-02,0.9428706751336393
2025-03-03,0.9347236877340804
2025-03-04,0.92013287718531
2025-03-05,0.9122099896483145
2025-03-06,0.9058090278756014
2025-03-07,0.9124026808919016
2025-03-08,0.9207552565103402
2025-03-09,0.9211098806572594
2025-03-10,0.9262647491677742
2025-03-11,0.9354545896688716
2025-03-12,0.9362659310943451
2025-03-13,0.9339712828276158
2025-03-14,0.935880867064849
2025-03-15,0.9319898092744222
2025-03-16,0.9186066061421501
2025-03-17,0.9123405241603653
2025-03-18,0.9077667558251706
2025-03-19,0.9024472458823408
2025-03-20,0.8917292566067867
2025-03-21,0.8763472241080145
2025-03-22,0.8628377927967971
2025-03-23,0.8453435539553293
2025-03-24,0.8347469061508809
2025-03-25,0.8282107780707515
2025-03-26,0.8161613627335221
2025-03-27,0.8158485456002765
2025-03-28,0.838152473043125
2025-03-29,0.855643999505504
2025-03-30,0.8963289075166959
2025-03-31,0.9179653162595934
2025-04-01,0.9305283226867307
2025-04-02,0.9323771805990695
2025-04-03,0.9269575352608719
2025-04-04,0.9367757466675146
2025-04-05,0.9484438345698232
2025-04-06,0.9702873157952691
2025-04-07,0.9945782487718535
2025-04-08,1.0167883875013637
2025-04-09,1.0258697472486422
2025-04-10,1.0310577930931286
2025-04-11,1.0567795060710408
2025-04-12,1.0640004472334763
2025-04-13,1.047824070530741
2025-04-14,1.0349116485606866
2025-04-15,0.998385450357179
2025-04-16,0.9780913807386558
2025-04-17,0.9664616058921237
2025-04-18,0.9788060941771192
2025-04-19,1.0116576779652027
2025-04-20,1.0162685523751063
2025-04-21,1.0477851015240816
2025-04-22,1.047379977741497
2025-04-23,1.0355089999592693
2025-04-24,1.025274334512423
2025-04-25,1.0364977298977538
2025-04-26,1.048567785823872
2025-04-27,1.0429494458351125
2025-04-28,1.0444254019622117
2025-04-29,1.0446055327396468
2025-04-30,1.0367118375953404
2025-05-01,1.0223092974594086
2025-05-02,1.032756630086226
2025-05-03,1.0415655494236837
2025-05-04,1.0336876591128936
2025-05-05,1.0173462218615734
2025-05-06,1.0135378730906566
2025-05-07,0.9762413463518812
2025-05-08,0.9675340729891617
2025-05-09,0.9841255462916795
2025-05-10,0.9966703325960958
2025-05-11,0.9910448838297743
2025-05-12,0.9901573051858105
2025-05-13,0.9930511808956696
2025-05-14,0.9834843670438473
2025-05-15,0.9805255988086454
2025-05-16,0.9953281496242481
2025-05-17,1.0116648575754974
2025-05-18,1.0119458991524737
2025-05-19,1.004218757975795
2025-05-20,1.0059998260237337
2025-05-21,0.9989323681290038
2025-05-22,0.9967282597735246
2025-05-23,0.9973872807157512
2025-05-24,0.9951609237716638
2025-05-25,0.9915683644877761
2025-05-26,0.984055209086183
2025-05-27,0.981306450512514
2025-05-28,0.9694454265495009
2025-05-29,0.9541532830400524
2025-05-30,0.9691181644838253
2025-05-31,0.9780888370590025
2025-06-01,0.9870715658453757
2025-06-02,0.9882610347113334
2025-06-03,0.9851196290415551
2025-06-04,0.9846098216958721
2025-06-05,0.9715291310102788
2025-06-06,0.9825994573055499
