date,ski_last3
2023-04-28,0.18700333333333333
2023-04-29,0.15448000000000003
2023-04-30,0.21410666666666667
2023-05-01,0.23850000000000002
2023-05-02,0.26831333333333335
2023-05-03,0.21681666666666666
2023-05-04,0.21410666666666667
2023-05-05,0.17345
2023-05-06,0.17345000000000002
2023-05-07,0.14634666666666665
2023-05-08,0.16261
2023-05-09,0.18158333333333335
2023-05-10,0.1924233333333333
2023-05-11,0.2276566666666667
2023-05-12,0.18428999999999998
2023-05-13,0.19242
2023-05-14,0.18699999999999997
2023-05-15,0.22494666666666666
2023-05-16,0.21681666666666666
2023-05-17,0.2276566666666667
2023-05-18,0.2466266666666667
2023-05-19,0.24662666666666666
2023-05-20,0.21410333333333334
2023-05-21,0.21139333333333332
2023-05-22,0.1951333333333333
2023-05-23,0.18700333333333333
2023-05-24,0.18429333333333334
2023-05-25,0.21681666666666666
2023-05-26,0.19784333333333334
2023-05-27,0.16532
2023-05-28,0.13279666666666665
2023-05-29,0.15990000000000001
2023-05-30,0.2141033333333333
2023-05-31,0.2222333333333333
2023-06-01,0.21952333333333332
2023-06-02,0.15718999999999997
2023-06-03,0.1870033333333333
2023-06-04,0.21681666666666666
2023-06-05,0.22223666666666664
2023-06-06,0.22765666666666662
2023-06-07,0.24120666666666665
2023-06-08,0.29812
2023-06-09,0.30083
2023-06-10,0.27914999999999995
2023-06-11,0.27102
2023-06-12,0.28456999999999993
2023-06-13,0.28185999999999994
2023-06-14,0.26831
2023-06-15,0.26289
2023-06-16,0.27102
2023-06-17,0.26017999999999997
2023-06-18,0.25475999999999993
2023-06-19,0.24663
2023-06-20,0.22765666666666665
2023-06-21,0.21410666666666667
2023-06-22,0.24120666666666665
2023-06-23,0.2547566666666667
2023-06-24,0.2574666666666667
2023-06-25,0.24391666666666664
2023-06-26,0.26831
2023-06-27,0.27644
2023-06-28,0.26831
2023-06-29,0.23307666666666668
2023-06-30,0.21139333333333332
2023-07-01,0.21139333333333332
2023-07-02,0.23578666666666667
2023-07-03,0.25476000000000004
2023-07-04,0.2303666666666667
2023-07-05,0.22223666666666667
2023-07-06,0.19784333333333334
2023-07-07,0.26831
2023-07-08,0.29541
2023-07-09,0.30083
2023-07-10,0.2520466666666667
2023-07-11,0.23578666666666667
2023-07-12,0.2656
2023-07-13,0.28186
2023-07-14,0.28186
2023-07-15,0.2439166666666667
2023-07-16,0.21681333333333339
2023-07-17,0.23849333333333336
2023-07-18,0.28185666666666664
2023-07-19,0.30354
2023-07-20,0.26559666666666665
2023-07-21,0.24120666666666668
2023-07-22,0.24120666666666668
2023-07-23,0.24934000000000003
2023-07-24,0.24392000000000003
2023-07-25,0.26560333333333336
2023-07-26,0.3008366666666667
2023-07-27,0.3306466666666667
2023-07-28,0.3170933333333334
2023-07-29,0.28186
2023-07-30,0.30896333333333337
2023-07-31,0.36588
2023-08-01,0.45260666666666666
2023-08-02,0.40653333333333336
2023-08-03,0.3523266666666667
2023-08-04,0.3198033333333334
2023-08-05,0.38484999999999997
2023-08-06,0.43634666666666666
2023-08-07,0.4444766666666667
2023-08-08,0.4742866666666667
2023-08-09,0.47970666666666667
2023-08-10,0.4607366666666666
2023-08-11,0.40382333333333337
2023-08-12,0.34148666666666666
2023-08-13,0.3333566666666667
2023-08-14,0.40382333333333337
2023-08-15,0.47158000000000005
2023-08-16,0.5284933333333334
2023-08-17,0.46344666666666673
2023-08-18,0.45802666666666664
2023-08-19,0.41466333333333333
2023-08-20,0.41195333333333334
2023-08-21,0.44176666666666664
2023-08-22,0.49055
2023-08-23,0.59625
2023-08-24,0.6369033333333333
2023-08-25,0.68027
2023-08-26,0.6477466666666667
2023-08-27,0.6043833333333334
2023-08-28,0.6260633333333333
2023-08-29,0.6396133333333333
2023-08-30,0.6667133333333334
2023-08-31,0.7127866666666667
2023-09-01,0.7778333333333333
2023-09-02,0.8049366666666667
2023-09-03,0.7480233333333333
2023-09-04,0.8510133333333334
2023-09-05,0.91877
2023-09-06,0.9567133333333332
2023-09-07,0.8401733333333333
2023-09-08,0.8428833333333333
2023-09-09,0.8808266666666665
2023-09-10,0.8835366666666666
2023-09-11,1.02447
2023-09-12,1.12204
2023-09-13,1.2873633333333332
2023-09-14,1.2385766666666667
2023-09-15,1.2250233333333334
2023-09-16,1.18437
2023-09-17,1.1166166666666666
2023-09-18,1.2033466666666666
2023-09-19,1.3388599999999997
2023-09-20,1.5123133333333332
2023-09-21,1.49605
2023-09-22,1.7779166666666668
2023-09-23,1.6261433333333335
2023-09-24,1.5448366666666669
2023-09-25,1.2006333333333334
2023-09-26,1.2900733333333334
2023-09-27,1.2900733333333332
2023-09-28,1.0868066666666667
2023-09-29,0.8970866666666667
2023-09-30,0.9323199999999999
2023-10-01,1.0136266666666667
2023-10-02,1.1789533333333333
2023-10-03,1.25755
2023-10-04,1.5123133333333332
2023-10-05,1.6342733333333335
2023-10-06,1.721
2023-10-07,1.6722166666666667
2023-10-08,1.71287
2023-10-09,1.7806266666666666
2023-10-10,2.0245466666666663
2023-10-11,2.2332366666666665
2023-10-12,2.2738899999999997
2023-10-13,2.1058566666666665
2023-10-14,1.851093333333333
2023-10-15,1.8375433333333333
2023-10-16,1.9513733333333334
2023-10-17,2.3037066666666663
2023-10-18,2.5367866666666665
2023-10-19,2.6235133333333334
2023-10-20,2.441926666666667
2023-10-21,2.23324
2023-10-22,2.257633333333333
2023-10-23,2.5205266666666666
2023-10-24,2.902669999999999
2023-10-25,3.0110799999999998
2023-10-26,3.00566
2023-10-27,2.7915499999999995
2023-10-28,2.609963333333333
2023-10-29,2.5313666666666665
2023-10-30,3.0571566666666663
2023-10-31,3.582943333333333
2023-11-01,4.130413333333333
2023-11-02,4.09789
2023-11-03,4.003033333333334
2023-11-04,3.5585533333333337
2023-11-05,3.32005
2023-11-06,3.6886433333333333
2023-11-07,4.634519999999999
2023-11-08,5.2876900000000004
2023-11-09,5.564133333333333
2023-11-10,5.341889999999999
2023-11-11,5.247033333333333
2023-11-12,5.406940000000001
2023-11-13,6.59945
2023-11-14,7.754013333333333
2023-11-15,8.670076666666667
2023-11-16,8.518303333333334
2023-11-17,8.91942
2023-11-18,8.876056666666665
2023-11-19,9.339509999999999
2023-11-20,10.401926666666666
2023-11-21,11.792283333333335
2023-11-22,13.033576666666667
2023-11-23,13.315443333333334
2023-11-24,15.47551
2023-11-25,16.903810000000004
2023-11-26,19.391816666666667
2023-11-27,23.26476
2023-11-28,28.05647666666667
2023-11-29,31.956523333333333
2023-11-30,32.79128
2023-12-01,35.35246333333333
2023-12-02,35.80778333333333
2023-12-03,37.100570000000005
2023-12-04,40.7052
2023-12-05,46.22055333333333
2023-12-06,49.12052
2023-12-07,47.97137333333333
2023-12-08,49.518926666666665
2023-12-09,51.44591
2023-12-10,51.60852666666667
2023-12-11,50.49461333333333
2023-12-12,50.50274666666667
2023-12-13,51.023113333333335
2023-12-14,48.14754333333334
2023-12-15,47.81147000000001
2023-12-16,53.53009333333333
2023-12-17,58.40040666666667
2023-12-18,63.50651333333334
2023-12-19,61.465696666666666
2023-12-20,62.910259999999994
2023-12-21,60.54150333333333
2023-12-22,61.36541666666667
2023-12-23,64.96191333333333
2023-12-24,71.98416666666667
2023-12-25,75.02235666666667
2023-12-26,77.70821333333333
2023-12-27,75.41263333333335
2023-12-28,74.94918
2023-12-29,70.50166333333333
2023-12-30,73.05471666666666
2023-12-31,74.99796333333332
2024-01-01,74.15507666666667
2024-01-02,72.65631
2024-01-03,71.12231000000001
2024-01-04,73.09265999999998
2024-01-05,72.12239
2024-01-06,74.72693666666666
2024-01-07,76.33682333333333
2024-01-08,77.32064333333334
2024-01-09,76.73794333333333
2024-01-10,75.16600000000001
2024-01-11,73.02761666666667
2024-01-12,71.94080666666666
2024-01-13,73.80274666666666
2024-01-14,73.67807333333333
2024-01-15,73.78919333333333
2024-01-16,70.55857666666667
2024-01-17,70.18727333333332
2024-01-18,66.80759333333333
2024-01-19,66.48778333333333
2024-01-20,67.05151333333333
2024-01-21,67.59898333333332
2024-01-22,67.01899333333334
2024-01-23,62.15951999999999
2024-01-24,58.60638666666667
2024-01-25,55.345956666666666
2024-01-26,57.31359666666666
2024-01-27,64.04043
2024-01-28,68.42289999999998
2024-01-29,70.68053666666667
2024-01-30,65.38471333333334
2024-01-31,59.67964333333333
2024-02-01,55.17250333333334
2024-02-02,53.52196333333334
2024-02-03,55.77418
2024-02-04,55.01802
2024-02-05,55.08848666666666
2024-02-06,51.76030333333333
2024-02-07,48.64623
2024-02-08,46.30457666666666
2024-02-09,45.82215
2024-02-10,49.09070666666667
2024-02-11,52.27524666666667
2024-02-12,53.091033333333336
2024-02-13,50.58947666666666
2024-02-14,44.45889666666667
2024-02-15,35.72105666666667
2024-02-16,27.487323333333336
2024-02-17,20.95020666666667
2024-02-18,18.54350666666667
2024-02-19,16.81166
2024-02-20,15.272239999999998
2024-02-21,15.510743333333332
2024-02-22,17.37268333333333
2024-02-23,18.55435
2024-02-24,19.21836
2024-02-25,17.098946666666667
2024-02-26,15.551396666666667
2024-02-27,13.06881
2024-02-28,11.607986666666667
2024-02-29,10.90061
2024-03-01,10.987339999999998
2024-03-02,10.13632
2024-03-03,7.50738
2024-03-04,4.694143333333334
2024-03-05,2.647906666666667
2024-03-06,1.80502
2024-03-07,1.4418466666666667
2024-03-08,1.2846533333333332
2024-03-09,1.2602633333333333
2024-03-10,1.1870866666666666
2024-03-11,1.0407333333333333
2024-03-12,0.7805466666666666
2024-03-13,0.62335
2024-03-14,0.4905466666666667
2024-03-15,0.4769966666666667
2024-03-16,0.4661566666666666
2024-03-17,0.4309233333333333
2024-03-18,0.40653
2024-03-19,0.3414833333333333
2024-03-20,0.34961333333333333
2024-03-21,0.27915
2024-03-22,0.26017999999999997
2024-03-23,0.19784666666666664
2024-03-24,0.1951333333333333
2024-03-25,0.1924233333333333
2024-03-26,0.2574699999999999
2024-03-27,0.24120999999999995
2024-03-28,0.2656
2024-03-29,0.2168133333333333
2024-03-30,0.23036333333333328
2024-03-31,0.17345
2024-04-01,0.1978433333333333
2024-04-02,0.20326666666666662
2024-04-03,0.21410666666666664
2024-04-04,0.21681666666666666
2024-04-05,0.22223666666666664
2024-04-06,0.23307666666666663
2024-04-07,0.17074
2024-04-08,0.17616
2024-04-09,0.1951333333333333
2024-04-10,0.21681666666666669
2024-04-11,0.17887333333333333
2024-04-12,0.12466666666666666
2024-04-13,0.12737666666666667
2024-04-14,0.12737666666666667
2024-04-15,0.15719
2024-04-16,0.15719
2024-04-17,0.16261
2024-04-18,0.13821666666666668
2024-04-19,0.12195333333333334
2024-04-20,0.11653333333333334
2024-04-21,0.11924666666666667
2024-04-22,0.14364
2024-04-23,0.20868666666666666
2024-04-24,0.22494666666666666
2024-04-25,0.1924233333333333
2024-04-26,0.14905666666666664
2024-04-27,0.17073999999999998
2024-04-28,0.2059733333333333
2024-04-29,0.20326333333333332
2024-04-30,0.18158
2024-05-01,0.17073999999999998
2024-05-02,0.15177
2024-05-03,0.16532
2024-05-04,0.15447999999999998
2024-05-05,0.13550666666666666
2024-05-06,0.11924666666666665
2024-05-07,0.13279666666666665
2024-05-08,0.16532
2024-05-09,0.16802999999999998
2024-05-10,0.13279666666666665
2024-05-11,0.11111666666666664
2024-05-12,0.09756666666666665
2024-05-13,0.13551
2024-05-14,0.14634999999999998
2024-05-15,0.1599
2024-05-16,0.18158333333333332
2024-05-17,0.15719
2024-05-18,0.1599
2024-05-19,0.15447999999999998
2024-05-20,0.18700333333333333
2024-05-21,0.1761633333333333
2024-05-22,0.1842933333333333
2024-05-23,0.1924233333333333
2024-05-24,0.20055333333333333
2024-05-25,0.16260999999999998
2024-05-26,0.15177
2024-05-27,0.16532
2024-05-28,0.15718666666666667
2024-05-29,0.17344666666666664
2024-05-30,0.18970999999999996
2024-05-31,0.23307666666666668
2024-06-01,0.20597666666666667
2024-06-02,0.15447999999999998
2024-06-03,0.12466666666666665
2024-06-04,0.13821666666666665
2024-06-05,0.17887333333333333
2024-06-06,0.20326666666666662
2024-06-07,0.25204999999999994
2024-06-08,0.23578666666666662
2024-06-09,0.2113933333333333
2024-06-10,0.22765666666666662
2024-06-11,0.2412066666666666
2024-06-12,0.2384966666666666
2024-06-13,0.2113933333333333
2024-06-14,0.1842933333333333
2024-06-15,0.1870033333333333
2024-06-16,0.14634999999999998
2024-06-17,0.1761633333333333
2024-06-18,0.1788733333333333
2024-06-19,0.18429333333333328
2024-06-20,0.17886999999999995
2024-06-21,0.18970999999999996
2024-06-22,0.18970999999999996
2024-06-23,0.17344999999999997
2024-06-24,0.17886999999999997
2024-06-25,0.18699999999999997
2024-06-26,0.23307333333333327
2024-06-27,0.2412066666666666
2024-06-28,0.26830999999999994
2024-06-29,0.2303666666666666
2024-06-30,0.23578666666666662
2024-07-01,0.2113933333333333
2024-07-02,0.24120666666666665
2024-07-03,0.23036333333333328
2024-07-04,0.2195233333333333
2024-07-05,0.2113933333333333
2024-07-06,0.22765666666666665
2024-07-07,0.23307666666666668
2024-07-08,0.25204666666666664
2024-07-09,0.2601766666666666
2024-07-10,0.29811999999999994
2024-07-11,0.24933666666666662
2024-07-12,0.2195233333333333
2024-07-13,0.1924233333333333
2024-07-14,0.1978433333333333
2024-07-15,0.21952666666666665
2024-07-16,0.23307666666666663
2024-07-17,0.24120666666666665
2024-07-18,0.26288666666666666
2024-07-19,0.26559666666666665
2024-07-20,0.28998999999999997
2024-07-21,0.27643999999999996
2024-07-22,0.2547566666666666
2024-07-23,0.26288666666666666
2024-07-24,0.28185999999999994
2024-07-25,0.27914999999999995
2024-07-26,0.28456999999999993
2024-07-27,0.2737266666666666
2024-07-28,0.3441933333333333
2024-07-29,0.3550366666666666
2024-07-30,0.34419666666666665
2024-07-31,0.2872833333333333
2024-08-01,0.27373
2024-08-02,0.3008333333333333
2024-08-03,0.30896333333333326
2024-08-04,0.30625333333333327
2024-08-05,0.31438333333333324
2024-08-06,0.32793333333333324
2024-08-07,0.34148666666666655
2024-08-08,0.32251333333333326
2024-08-09,0.30625333333333327
2024-08-10,0.3550366666666666
2024-08-11,0.40653333333333325
2024-08-12,0.5122333333333332
2024-08-13,0.5149433333333333
2024-08-14,0.5284933333333333
2024-08-15,0.4553166666666666
2024-08-16,0.40382333333333326
2024-08-17,0.34962
2024-08-18,0.41737666666666656
2024-08-19,0.5068133333333332
2024-08-20,0.5610166666666666
2024-08-21,0.5068099999999999
2024-08-22,0.46073666666666657
2024-08-23,0.3875599999999999
2024-08-24,0.3875599999999999
2024-08-25,0.3767166666666666
2024-08-26,0.48241666666666666
2024-08-27,0.5176499999999998
2024-08-28,0.59625
2024-08-29,0.5610166666666666
2024-08-30,0.5772799999999999
2024-08-31,0.5501766666666666
2024-09-01,0.6423266666666666
2024-09-02,0.8483033333333333
2024-09-03,1.0949366666666667
2024-09-04,1.3063333333333333
2024-09-05,1.2846533333333332
2024-09-06,1.2196066666666667
2024-09-07,1.0380233333333333
2024-09-08,0.9973666666666666
2024-09-09,1.1030666666666666
2024-09-10,1.4039033333333333
2024-09-11,1.55568
2024-09-12,1.4933433333333335
2024-09-13,1.2168966666666667
2024-09-14,0.9946566666666666
2024-09-15,0.8374633333333333
2024-09-16,0.7669966666666667
2024-09-17,0.81849
2024-09-18,0.9540000000000001
2024-09-19,1.25755
2024-09-20,1.68035
2024-09-21,1.6017533333333331
2024-09-22,1.4255866666666666
2024-09-23,1.26839
2024-09-24,1.3903533333333333
2024-09-25,1.3903533333333333
2024-09-26,1.24942
2024-09-27,1.1789533333333333
2024-09-28,1.1464299999999998
2024-09-29,1.0732533333333334
2024-09-30,1.1193266666666666
2024-10-01,1.16811
2024-10-02,1.3334366666666668
2024-10-03,1.38493
2024-10-04,1.4797900000000002
2024-10-05,1.4635266666666666
2024-10-06,1.4825
2024-10-07,1.6993200000000002
2024-10-08,1.7914700000000001
2024-10-09,1.8673566666666666
2024-10-10,1.7995999999999999
2024-10-11,1.8781966666666667
2024-10-12,1.81857
2024-10-13,1.7453933333333334
2024-10-14,1.7616566666666664
2024-10-15,1.8781966666666665
2024-10-16,1.9730533333333333
2024-10-17,1.7833333333333332
2024-10-18,1.8104366666666667
2024-10-19,1.7697833333333335
2024-10-20,1.9567933333333334
2024-10-21,2.1465099999999997
2024-10-22,2.306416666666667
2024-10-23,2.5422066666666665
2024-10-24,2.420246666666667
2024-10-25,2.34436
2024-10-26,2.02455
2024-10-27,2.0950166666666665
2024-10-28,2.35249
2024-10-29,2.57744
2024-10-30,2.7481866666666668
2024-10-31,2.7590266666666667
2024-11-01,2.9460333333333337
2024-11-02,2.93248
2024-11-03,2.983973333333333
2024-11-04,3.35528
2024-11-05,3.9569566666666667
2024-11-06,4.4719066666666665
2024-11-07,4.704986666666667
2024-11-08,4.631810000000001
2024-11-09,4.3580733333333335
2024-11-10,4.184616666666666
2024-11-11,4.452929999999999
2024-11-12,4.973296666666666
2024-11-13,5.024793333333333
2024-11-14,5.046476666666667
2024-11-15,4.816106666666667
2024-11-16,5.003113333333333
2024-11-17,5.3554433333333336
2024-11-18,6.94907
2024-11-19,8.062980000000001
2024-11-20,8.949233333333334
2024-11-21,8.737833333333333
2024-11-22,8.873346666666665
2024-11-23,8.60774
2024-11-24,8.862503333333335
2024-11-25,10.724443333333333
2024-11-26,12.74358
2024-11-27,18.5408
2024-11-28,22.722713333333335
2024-11-29,26.373416666666667
2024-11-30,25.007450000000002
2024-12-01,25.72566333333333
2024-12-02,32.100163333333334
2024-12-03,38.52074
2024-12-04,40.7052
2024-12-05,40.18483333333334
2024-12-06,39.59671
2024-12-07,39.64007333333333
2024-12-08,38.94625
2024-12-09,44.89524333333333
2024-12-10,48.540526666666665
2024-12-11,50.25882333333334
2024-12-12,45.47794666666667
2024-12-13,47.0255
2024-12-14,48.060813333333336
2024-12-15,51.60852666666667
2024-12-16,54.84185
2024-12-17,56.2566
2024-12-18,55.08577333333333
2024-12-19,51.023113333333335
2024-12-20,51.73591
2024-12-21,54.83914333333333
2024-12-22,58.042656666666666
2024-12-23,61.55513666666667
2024-12-24,62.33026666666667
2024-12-25,63.17857333333333
2024-12-26,61.56055666666666
2024-12-27,60.712250000000004
2024-12-28,60.44393333333333
2024-12-29,59.09423
2024-12-30,59.91272333333333
2024-12-31,57.23229
2025-01-01,55.411003333333326
2025-01-02,54.920449999999995
2025-01-03,57.57107333333334
2025-01-04,60.511689999999994
2025-01-05,60.94804
2025-01-06,62.56605666666667
2025-01-07,61.923730000000006
2025-01-08,59.68235666666667
2025-01-09,55.69558333333333
2025-01-10,54.242889999999996
2025-01-11,54.898770000000006
2025-01-12,56.226789999999994
2025-01-13,59.24329666666667
2025-01-14,58.33265333333333
2025-01-15,55.6739
2025-01-16,51.172176666666665
2025-01-17,50.38078333333334
2025-01-18,51.52722
2025-01-19,51.37544666666667
2025-01-20,52.95822999999999
2025-01-21,52.53814
2025-01-22,51.099
2025-01-23,47.193533333333335
2025-01-24,46.16093000000001
2025-01-25,49.34547
2025-01-26,55.17521333333334
2025-01-27,61.33018333333333
2025-01-28,63.14605
2025-01-29,66.39292666666667
2025-01-30,65.37929666666666
2025-01-31,66.74525999999999
2025-02-01,61.24616666666666
2025-02-02,56.053329999999995
2025-02-03,50.51629333333333
2025-02-04,44.64318666666666
2025-02-05,41.63752333333333
2025-02-06,38.696906666666656
2025-02-07,38.99232333333333
2025-02-08,39.61025999999999
2025-02-09,39.77829333333333
2025-02-10,40.83258
2025-02-11,39.87857333333333
2025-02-12,38.393359999999994
2025-02-13,35.98395
2025-02-14,34.94050333333333
2025-02-15,34.70741999999999
2025-02-16,33.146319999999996
2025-02-17,32.29259333333332
2025-02-18,31.024199999999993
2025-02-19,29.31132333333333
2025-02-20,27.76919333333333
2025-02-21,27.11060333333333
2025-02-22,27.28405666666666
2025-02-23,25.145669999999996
2025-02-24,23.21868333333333
2025-02-25,20.156106666666663
2025-02-26,18.757619999999992
2025-02-27,16.50269333333333
2025-02-28,16.147649999999995
2025-03-01,15.329153333333329
2025-03-02,14.00655333333333
2025-03-03,11.40742666666666
2025-03-04,8.287933333333328
2025-03-05,5.4313333333333285
2025-03-06,3.493506666666662
2025-03-07,2.4880033333333285
2025-03-08,2.1573533333333286
2025-03-09,1.9080099999999949
2025-03-10,1.5502599999999953
2025-03-11,1.2683933333333286
2025-03-12,1.0651233333333285
2025-03-13,1.0624133333333285
2025-03-14,0.9892366666666619
2025-03-15,1.0244699999999953
2025-03-16,0.9648433333333286
2025-03-17,0.9811033333333287
2025-03-18,1.0353099999999953
2025-03-19,0.9783933333333287
2025-03-20,0.8537233333333286
2025-03-21,0.5989599999999953
2025-03-22,0.5176533333333285
2025-03-23,0.4878399999999952
2025-03-24,0.4282133333333286
2025-03-25,0.31167333333332864
2025-03-26,0.24662666666666197
2025-03-27,0.21139333333332863
2025-03-28,0.24120666666666193
2025-03-29,0.22223666666666198
2025-03-30,0.22494666666666197
2025-03-31,0.20868333333332864
2025-04-01,0.2059733333333286
2025-04-02,0.18700333333332864
2025-04-03,0.18971333333332863
2025-04-04,0.1707399999999953
2025-04-05,0.21139333333332863
2025-04-06,0.20868333333332864
2025-04-07,0.1734499999999953
2025-04-08,0.14363666666666197
2025-04-09,0.1626099999999953
2025-04-10,0.216816666666662
2025-04-11,0.216816666666662
2025-04-12,0.1571899999999953
2025-04-13,0.10569333333332864
2025-04-14,0.11653333333332865
2025-04-15,0.14634666666666196
2025-04-16,0.15176666666666197
2025-04-17,0.12737666666666195
2025-04-18,0.12195666666666198
2025-04-19,0.13550999999999533
2025-04-20,0.14634999999999532
2025-04-21,0.13821999999999532
2025-04-22,0.1517699999999953
2025-04-23,0.1517699999999953
2025-04-24,0.16802999999999532
2025-04-25,0.15447999999999532
2025-04-26,0.13550666666666197
2025-04-27,0.13821666666666196
2025-04-28,0.13279666666666198
2025-04-29,0.1571899999999953
2025-04-30,0.1571899999999953
2025-05-01,0.16531999999999528
2025-05-02,0.1490599999999953
2025-05-03,0.15447999999999532
2025-05-04,0.1598999999999953
2025-05-05,0.16802999999999532
2025-05-06,0.16260999999999529
2025-05-07,0.1544799999999953
2025-05-08,0.14092666666666195
2025-05-09,0.10298333333332864
2025-05-10,0.09756333333332863
2025-05-11,0.10298666666666197
2025-05-12,0.1273799999999953
2025-05-13,0.1355099999999953
2025-05-14,0.17616333333332865
2025-05-15,0.17616333333332865
2025-05-16,0.19242333333332864
2025-05-17,0.14363666666666197
2025-05-18,0.14363666666666197
2025-05-19,0.12195666666666198
2025-05-20,0.1571899999999953
2025-05-21,0.16260999999999529
2025-05-22,0.16531999999999528
2025-05-23,0.1517699999999953
2025-05-24,0.12737666666666195
2025-05-25,0.11924666666666196
2025-05-26,0.11924666666666196
2025-05-27,0.1409299999999953
2025-05-28,0.1571899999999953
2025-05-29,0.14092666666666198
2025-05-30,0.13550666666666197
2025-05-31,0.14363666666666197
2025-06-01,0.14363666666666197
2025-06-02,0.14905666666666198
2025-06-03,0.13550666666666197
2025-06-04,0.12737666666666198
2025-06-05,0.11653666666666196
2025-06-06,0.12737666666666195
2025-06-07,0.15447999999999532
2025-06-08,0.16260999999999529
2025-06-09,0.1490599999999953
2025-06-10,0.1436399999999953
