td,cluster,actual,pred,residual,resid_ratio
2023-11-02,hwadam,16184.0,6961.633783419224,9222.366216580776,2.3247416487988812
2023-11-02,ski,4032.0,2559.79188536974,1472.2081146302598,1.5751280496842468
2023-11-03,always,7336.0,5171.53520307729,2164.46479692271,1.41853428661469
2023-11-03,b2b,1211.0,923.9148492528672,287.08515074713284,1.3107268499681406
2023-11-03,green,2520.0,1718.0577158789927,801.9422841210073,1.4667726099706246
2023-11-03,hwadam,13580.0,8308.7046194014,5271.2953805986,1.634430470459831
2023-11-03,ski,3976.0,3122.238964241648,853.7610357583521,1.2734451288118236
2023-11-04,always,6370.0,5939.4586211188125,430.5413788811875,1.0724883202907283
2023-11-04,b2b,420.0,875.7996271255618,-455.79962712556176,0.4795617479062769
2023-11-04,green,343.0,1854.074870740682,-1511.074870740682,0.18499792290641173
2023-11-04,hwadam,15491.0,10147.986112940778,5343.013887059222,1.5265097752002021
2023-11-04,ski,3066.0,3531.0138011860718,-465.01380118607176,0.8683058669921162
2023-11-05,always,5579.0,5845.267194913086,-266.2671949130863,0.9544473869141844
2023-11-05,b2b,0.0,690.8364810180473,-690.8364810180473,0.0
2023-11-05,green,301.0,1392.3168100394619,-1091.3168100394619,0.2161864295752264
2023-11-05,hwadam,11977.0,10706.4963279044,1270.5036720955995,1.118666614472587
2023-11-05,ski,1876.0,3424.6564521028613,-1548.6564521028613,0.5477921730946381
2023-11-06,always,5425.0,5147.267202903501,277.73279709649887,1.0539573303946284
2023-11-06,b2b,42.0,816.3022739613655,-774.3022739613655,0.05145152885117138
2023-11-06,green,308.0,1466.7671302759445,-1158.7671302759445,0.20998561642300753
2023-11-06,hwadam,8708.0,8387.925696797265,320.0743032027349,1.0381589340168986
2023-11-06,ski,1435.0,2634.178687612317,-1199.178687612317,0.5447618290848442
2023-11-07,always,4970.0,4044.453265769764,925.5467342302359,1.2288434736194387
2023-11-07,b2b,1512.0,850.2936736301356,661.7063263698644,1.778209161012406
2023-11-07,green,721.0,1274.202122673162,-553.202122673162,0.565844293594023
2023-11-07,hwadam,10283.0,8364.6027486031,1918.3972513969002,1.2293470842613865
2023-11-07,ski,5264.0,2140.5101853557367,3123.4898146442633,2.459226793693188
2023-11-08,always,5047.0,3870.6551137961947,1176.3448862038053,1.3039136403579212
2023-11-08,b2b,364.0,634.7589369132187,-270.7589369132187,0.5734460420047058
2023-11-08,green,2261.0,1517.4315000562547,743.5684999437453,1.490017836005236
2023-11-08,hwadam,11655.0,8420.424064875797,3234.575935124203,1.384134564981902
2023-11-08,ski,2723.0,2204.4034220742583,518.5965779257417,1.2352548416195808
2023-11-09,always,5215.0,3953.25342907519,1261.74657092481,1.3191666290971835
2023-11-09,b2b,1484.0,835.3085944442188,648.6914055557812,1.7765889275775915
2023-11-09,green,3332.0,1912.3490881838134,1419.6509118161866,1.7423597085846132
2023-11-09,hwadam,12467.0,7414.294849556812,5052.705150443188,1.6814815505678484
2023-11-09,ski,2611.0,2232.8198301987336,378.1801698012664,1.169373347856556
2023-11-10,always,5208.0,4594.585699480494,613.4143005195056,1.1335080768193884
2023-11-10,b2b,595.0,807.0511142824907,-212.05111428249074,0.7372519403916381
2023-11-10,green,1960.0,1966.132943730671,-6.132943730671059,0.9968807075074821
2023-11-10,hwadam,8645.0,9112.405485505644,-467.4054855056438,0.9487066849418513
2023-11-10,ski,3052.0,2858.0159032211427,193.9840967788573,1.0678736939707811
2023-11-11,always,6496.0,5642.012391460167,853.9876085398328,1.151362235544261
2023-11-11,b2b,420.0,775.6196027588437,-355.6196027588437,0.541502559381015
2023-11-11,green,196.0,1446.408365483972,-1250.408365483972,0.13550806582511565
2023-11-11,hwadam,9401.0,10419.223306133988,-1018.2233061339884,0.9022745480908791
2023-11-11,ski,2793.0,2981.1752598201033,-188.1752598201033,0.9368788335404814
2023-11-12,always,5698.0,5420.58637996369,277.41362003631,1.0511777878979522
2023-11-12,b2b,14.0,690.6293696885218,-676.6293696885218,0.02027136495268669
2023-11-12,green,343.0,1057.1902769727292,-714.1902769727292,0.3244449059654451
2023-11-12,hwadam,8981.0,10003.851501339435,-1022.8515013394353,0.8977542298381295
2023-11-12,ski,1617.0,2831.936208499351,-1214.9362084993509,0.57098743790449
2023-11-13,always,4424.0,4605.723011906278,-181.72301190627786,0.96054408581747
2023-11-13,b2b,14.0,887.553208667871,-873.553208667871,0.015773702199795556
2023-11-13,green,868.0,1476.1081713987876,-608.1081713987876,0.5880327856849861
2023-11-13,hwadam,5621.0,6825.102248331789,-1204.1022483317893,0.8235774052138047
2023-11-13,ski,840.0,2581.259587134889,-1741.259587134889,0.3254225201473718
2023-11-14,always,4452.0,4006.179180288009,445.82081971199113,1.1112832950422205
2023-11-14,b2b,21.0,695.1426706138296,-674.1426706138296,0.03020962586206431
2023-11-14,green,126.0,1133.9713930259322,-1007.9713930259322,0.1111139141383248
2023-11-14,hwadam,6706.0,7618.127819648065,-912.1278196480653,0.8802687692774623
2023-11-14,ski,826.0,2707.3694161301128,-1881.3694161301128,0.30509320046197325
2023-11-15,always,3080.0,3961.682351937305,-881.6823519373052,0.7774474898255906
2023-11-15,b2b,539.0,652.0872862070063,-113.08728620700629,0.8265764590124113
2023-11-15,green,1764.0,1646.4840313868615,117.51596861313851,1.0713738890708542
2023-11-15,hwadam,5362.0,8329.42300806174,-2967.42300806174,0.6437420689056516
2023-11-15,ski,742.0,2383.687792822477,-1641.6877928224771,0.31128237608726966
2023-11-16,always,3801.0,4748.459388595993,-947.459388595993,0.8004701501983079
2023-11-16,b2b,1022.0,890.3002232323475,131.69977676765245,1.1479273770026697
2023-11-16,green,490.0,2101.523395295398,-1611.5233952953981,0.23316418989050738
2023-11-16,hwadam,2639.0,8969.796377312307,-6330.7963773123065,0.2942095772290814
2023-11-16,ski,966.0,2697.7265737417815,-1731.7265737417815,0.3580792840173367
2023-11-17,always,3220.0,5476.33463071281,-2256.3346307128104,0.5879845219722957
2023-11-17,b2b,168.0,898.812217740929,-730.812217740929,0.18691334706402915
2023-11-17,green,1610.0,1800.7367501535712,-190.73675015357117,0.8940784930738462
2023-11-17,hwadam,3479.0,8623.896263645065,-5144.896263645065,0.4034139434939736
2023-11-17,ski,2415.0,3272.9870722777664,-857.9870722777664,0.737858093133051
2023-11-18,always,5915.0,6278.59073414902,-363.59073414902014,0.9420903910536064
2023-11-18,b2b,448.0,766.8856514381359,-318.88565143813594,0.5841809651280714
2023-11-18,green,329.0,1467.9979055299555,-1138.9979055299555,0.2241147611727887
2023-11-18,hwadam,5383.0,9755.62668899101,-4372.626688991009,0.5517841315181305
2023-11-18,ski,1225.0,3647.392287749892,-2422.392287749892,0.33585638816923447
2023-11-19,always,4718.0,6166.8139946732645,-1448.8139946732645,0.7650628029441601
2023-11-19,b2b,21.0,650.9980302426648,-629.9980302426648,0.032258162120969984
2023-11-19,green,182.0,1012.9841786016489,-830.9841786016489,0.17966716938386718
2023-11-19,hwadam,5908.0,9501.173476682548,-3593.1734766825484,0.6218179274906631
2023-11-19,ski,791.0,3088.112245538046,-2297.112245538046,0.25614353919385563
2023-11-20,always,2303.0,4886.788774684542,-2583.7887746845417,0.471270624981876
2023-11-20,b2b,14.0,857.9667941951509,-843.9667941951509,0.016317647832901558
2023-11-20,green,581.0,1246.508705406881,-665.5087054068811,0.4661018390644548
2023-11-20,hwadam,0.0,7383.202985584945,-7383.202985584945,0.0
2023-11-20,ski,357.0,2693.093229434514,-2336.093229434514,0.13256132245929028
2023-11-21,always,2842.0,4525.110737829231,-1683.1107378292309,0.628050928398573
2023-11-21,b2b,203.0,915.4317417074554,-712.4317417074554,0.22175328946030004
2023-11-21,green,35.0,1190.2144203767975,-1155.2144203767975,0.029406466096184348
2023-11-21,hwadam,2324.0,6712.595573039054,-4388.595573039054,0.34621480986196734
2023-11-21,ski,504.0,2475.7380051723144,-1971.7380051723144,0.20357566065029606
2023-11-22,always,3913.0,4400.893563842286,-487.8935638422863,0.8891376133586104
2023-11-22,b2b,70.0,723.2468762913766,-653.2468762913766,0.09678576195025126
2023-11-22,green,1708.0,1760.5627258279494,-52.56272582794941,0.9701443606314961
2023-11-22,hwadam,1071.0,6505.815751076929,-5434.815751076929,0.1646219384283537
2023-11-22,ski,448.0,2422.0878429879967,-1974.0878429879967,0.18496438983291663
2023-11-23,always,4235.0,4354.852135268702,-119.85213526870211,0.9724784834143841
2023-11-23,b2b,581.0,926.6794517686851,-345.6794517686851,0.6269697670441359
2023-11-23,green,1218.0,1507.5610695362238,-289.56106953622384,0.8079274694820141
2023-11-23,hwadam,1498.0,5392.927837192472,-3894.927837192472,0.2777711931669107
2023-11-23,ski,868.0,2246.299683816254,-1378.299683816254,0.386413267229486
2023-11-24,always,5397.0,4819.706915552364,577.2930844476359,1.119777632657457
2023-11-24,b2b,329.0,920.3317001283328,-591.3317001283328,0.35747980858871165
2023-11-24,green,924.0,1472.9172272667056,-548.9172272667056,0.6273264939094154
2023-11-24,hwadam,651.0,4577.054872455822,-3926.054872455822,0.14223119847604218
2023-11-24,ski,3444.0,2914.506256024096,529.4937439759042,1.181675281321313
2023-11-25,always,4914.0,6090.175499656086,-1176.1754996560858,0.8068732995095946
2023-11-25,b2b,336.0,768.743075793642,-432.743075793642,0.4370771075279179
2023-11-25,green,399.0,1253.5980712440041,-854.5980712440041,0.31828383367250523
2023-11-25,hwadam,4088.0,7553.527150526887,-3465.5271505268875,0.5412041180940015
2023-11-25,ski,1596.0,2844.745534442511,-1248.7455344425111,0.5610343634172433
2023-11-26,always,3794.0,5581.051959358484,-1787.051959358484,0.6798001573230475
2023-11-26,b2b,0.0,651.5453955287369,-651.5453955287369,0.0
2023-11-26,green,448.0,951.3839662524987,-503.3839662524987,0.4708929474233962
2023-11-26,hwadam,3374.0,7052.37568340517,-3678.37568340517,0.4784203439330812
2023-11-26,ski,707.0,2358.681072452607,-1651.6810724526072,0.29974378827945836
2023-11-27,always,1722.0,4365.115484300621,-2643.1154843006207,0.3944912812028154
2023-11-27,b2b,28.0,804.9483040246771,-776.9483040246771,0.03478484252964102
2023-11-27,green,2219.0,1161.6676080111524,1057.3323919888476,1.9101849657313479
2023-11-27,hwadam,0.0,2812.5144604573993,-2812.5144604573993,0.0
2023-11-27,ski,1001.0,2264.5741777182784,-1263.5741777182784,0.44202570613455444
2023-11-28,always,1477.0,4139.749101984799,-2662.7491019847994,0.35678490739737184
2023-11-28,b2b,238.0,956.1973551572487,-718.1973551572487,0.2489025918303867
2023-11-28,green,147.0,1115.1398210186028,-968.1398210186028,0.13182203453709124
2023-11-28,hwadam,0.0,2934.5007901837807,-2934.5007901837807,0.0
2023-11-28,ski,1533.0,2350.0392320724077,-817.0392320724077,0.6523295352172088
2023-11-29,always,1435.0,4082.7385385216253,-2647.7385385216253,0.35147976939018455
2023-11-29,b2b,0.0,875.4182775390481,-875.4182775390481,0.0
2023-11-29,green,91.0,1702.891786831805,-1611.891786831805,0.05343851012946843
2023-11-29,hwadam,0.0,2466.6309333270724,-2466.6309333270724,0.0
2023-11-29,ski,203.0,2089.862890137132,-1886.8628901371321,0.09713555896802378
2023-11-30,always,1456.0,4569.758706109597,-3113.7587061095974,0.31861638516129576
2023-11-30,b2b,448.0,962.8926771217587,-514.8926771217587,0.46526472850447276
2023-11-30,green,1659.0,1556.2221244486461,102.77787555135387,1.0660431913521131
2023-11-30,hwadam,0.0,2618.9926042362204,-2618.9926042362204,0.0
2023-11-30,ski,896.0,2357.4753630080563,-1461.4753630080563,0.38006759860969885
2023-12-01,always,4550.0,5311.037998187464,-761.0379981874639,0.8567063541162407
2023-12-01,b2b,119.0,924.8006530224391,-805.8006530224391,0.1286763797268995
2023-12-01,green,560.0,1612.2630684803353,-1052.2630684803353,0.34733785754196866
2023-12-01,hwadam,0.0,2155.695401430261,-2155.695401430261,0.0
2023-12-01,ski,1092.0,3411.4659961541024,-2319.4659961541024,0.32009699092151594
2023-12-02,always,4445.0,6047.919345222684,-1602.9193452226837,0.7349635050128691
2023-12-02,b2b,476.0,966.2118847585579,-490.21188475855786,0.49264556512772084
2023-12-02,green,105.0,1266.6929010696877,-1161.6929010696877,0.08289302001403052
2023-12-02,hwadam,0.0,3684.5497846102426,-3684.5497846102426,0.0
2023-12-02,ski,1694.0,2841.6471655978125,-1147.6471655978125,0.5961331232491787
2023-12-03,always,2548.0,5521.514293567363,-2973.514293567363,0.46146760916085167
2023-12-03,b2b,14.0,790.660727196958,-776.660727196958,0.0177067097408931
2023-12-03,green,77.0,1203.003471534336,-1126.003471534336,0.06400646533612457
2023-12-03,hwadam,0.0,3063.219735730771,-3063.219735730771,0.0
2023-12-03,ski,406.0,2599.906627922192,-2193.906627922192,0.1561594542048879
2023-12-04,always,1386.0,4534.017034747511,-3148.0170347475114,0.30568919114728976
2023-12-04,b2b,252.0,882.9396646540547,-630.9396646540547,0.285410215542572
2023-12-04,green,0.0,1365.9724612309901,-1365.9724612309901,0.0
2023-12-04,hwadam,0.0,1447.3715029562993,-1447.3715029562993,0.0
2023-12-04,ski,2100.0,2369.1752874910862,-269.17528749108624,0.8863843933742286
2023-12-05,always,2030.0,3806.7719580079106,-1776.7719580079106,0.533260206388171
2023-12-05,b2b,21.0,846.1295556893583,-825.1295556893583,0.024818894292010504
2023-12-05,green,119.0,1125.4461620802292,-1006.4461620802292,0.10573584415628128
2023-12-05,hwadam,0.0,1016.0852641098517,-1016.0852641098517,0.0
2023-12-05,ski,2177.0,2300.602026839178,-123.60202683917805,0.9462740511408676
2023-12-06,always,1337.0,3689.414906646656,-2352.414906646656,0.3623880842437458
2023-12-06,b2b,63.0,929.7642187035107,-866.7642187035107,0.06775911433529778
2023-12-06,green,2184.0,1365.6121121803208,818.3878878196792,1.599282827473645
2023-12-06,hwadam,0.0,945.1791500555328,-945.1791500555328,0.0
2023-12-06,ski,1393.0,2234.193522389572,-841.1935223895721,0.6234911998626345
2023-12-07,always,2163.0,3902.496079521126,-1739.496079521126,0.554260646500232
2023-12-07,b2b,1351.0,885.3984684074134,465.60153159258664,1.5258666557556564
2023-12-07,green,3136.0,1618.5675836464577,1517.4324163535423,1.9375156352352807
2023-12-07,hwadam,0.0,1022.7537172056088,-1022.7537172056088,0.0
2023-12-07,ski,2478.0,2283.9714700898885,194.0285299101115,1.0849522563880691
2023-12-08,always,3430.0,4582.746574199026,-1152.7465741990263,0.7484594542737717
2023-12-08,b2b,707.0,850.3613144036007,-143.36131440360066,0.8314112930876367
2023-12-08,green,2464.0,1266.431520834628,1197.568479165372,1.9456243464124516
2023-12-08,hwadam,0.0,1042.2697409135121,-1042.2697409135121,0.0
2023-12-08,ski,13272.0,2746.827870265782,10525.172129734217,4.8317552561878605
2023-12-09,always,3654.0,5353.732773921482,-1699.7327739214816,0.6825144538029552
2023-12-09,b2b,427.0,974.140281338369,-547.140281338369,0.43833522561385685
2023-12-09,green,119.0,1068.1712822050054,-949.1712822050054,0.11140535416225626
2023-12-09,hwadam,0.0,1544.4165637223111,-1544.4165637223111,0.0
2023-12-09,ski,23968.0,2848.4027979759735,21119.597202024026,8.41454025288532
2023-12-10,always,3185.0,4296.586537348327,-1111.5865373483266,0.7412861284915836
2023-12-10,b2b,245.0,741.8154557552128,-496.81545575521284,0.3302708215354926
2023-12-10,green,147.0,958.5131912943655,-811.5131912943655,0.1533625215960699
2023-12-10,hwadam,0.0,1082.705031675143,-1082.705031675143,0.0
2023-12-10,ski,18277.0,2218.3810463506593,16058.61895364934,8.23889116347551
2023-12-11,always,3535.0,3398.232802406159,136.76719759384105,1.040246565066702
2023-12-11,b2b,21.0,720.7562439499292,-699.7562439499292,0.029136063927680474
2023-12-11,green,1505.0,1326.5813557633844,178.4186442366156,1.1344950639185971
2023-12-11,hwadam,0.0,1117.9689091531147,-1117.9689091531147,0.0
2023-12-11,ski,2604.0,2432.3591086174843,171.64089138251575,1.0705656047145415
2023-12-12,always,2331.0,3342.539185848892,-1011.539185848892,0.6973740232780561
2023-12-12,b2b,1344.0,808.6032529055453,535.3967470944547,1.6621253935976876
2023-12-12,green,441.0,1142.081570143037,-701.081570143037,0.3861370426849355
2023-12-12,hwadam,0.0,933.5444196885205,-933.5444196885205,0.0
2023-12-12,ski,5957.0,2257.797127926042,3699.202872073958,2.6384124270155116
2023-12-13,always,2156.0,3298.600761031504,-1142.6007610315041,0.653610471891663
2023-12-13,b2b,1330.0,894.7156674903616,435.2843325096384,1.4865057675033142
2023-12-13,green,161.0,1430.2359370578977,-1269.2359370578977,0.11256883974764964
2023-12-13,hwadam,0.0,888.5505657179928,-888.5505657179928,0.0
2023-12-13,ski,6370.0,2274.812897634488,4095.187102365512,2.800230298774892
2023-12-14,always,2142.0,3483.7684422530265,-1341.7684422530265,0.6148514275577752
2023-12-14,b2b,371.0,1050.0155742310153,-679.0155742310153,0.353328092558726
2023-12-14,green,3136.0,1612.5761940202156,1523.4238059797844,1.9447143097045414
2023-12-14,hwadam,0.0,1133.2215069835308,-1133.2215069835308,0.0
2023-12-14,ski,1596.0,2827.1396848525746,-1231.1396848525746,0.5645281726089264
2023-12-15,always,4347.0,4483.4047609023855,-136.40476090238553,0.9695756309820818
2023-12-15,b2b,875.0,884.713463657135,-9.71346365713498,0.9890207801100003
2023-12-15,green,462.0,1394.4557587320155,-932.4557587320155,0.3313120528256117
2023-12-15,hwadam,0.0,958.8682526035261,-958.8682526035261,0.0
2023-12-15,ski,1533.0,6450.117924807493,-4917.117924807493,0.2376700733026913
2023-12-16,always,3304.0,4753.059717138876,-1449.0597171388763,0.6951311779412812
2023-12-16,b2b,266.0,855.3147534342694,-589.3147534342694,0.3109966230933745
2023-12-16,green,112.0,969.2075691650963,-857.2075691650963,0.11555832162606826
2023-12-16,hwadam,0.0,1747.9983309634654,-1747.9983309634654,0.0
2023-12-16,ski,8722.0,8462.036646933448,259.9633530665524,1.0307211329746202
2023-12-17,always,3311.0,4047.7413310987913,-736.7413310987913,0.8179870523251057
2023-12-17,b2b,91.0,698.0765587173019,-607.0765587173019,0.13035819476191868
2023-12-17,green,105.0,905.7446234985758,-800.7446234985758,0.11592671629053848
2023-12-17,hwadam,0.0,1460.5752315002178,-1460.5752315002178,0.0
2023-12-17,ski,5817.0,7201.878523986368,-1384.8785239863682,0.8077059312547509
2023-12-18,always,3136.0,3234.2193449154233,-98.21934491542333,0.9696312048006775
2023-12-18,b2b,315.0,811.9019784399397,-496.90197843993974,0.38797786969957737
2023-12-18,green,2114.0,1526.2054565789247,587.7945434210753,1.3851346100797266
2023-12-18,hwadam,0.0,1477.481963693806,-1477.481963693806,0.0
2023-12-18,ski,14413.0,2847.5560315676125,11565.443968432388,5.061533413291775
2023-12-19,always,4081.0,2997.727696655428,1083.2723033445718,1.3613644776852751
2023-12-19,b2b,42.0,692.3859639933037,-650.3859639933037,0.060659808523221594
2023-12-19,green,966.0,1102.199584409935,-136.19958440993491,0.8764292907233768
2023-12-19,hwadam,0.0,858.9630659873982,-858.9630659873982,0.0
2023-12-19,ski,13538.0,3380.211761782374,10157.788238217625,4.0050745202014975
2023-12-20,always,3465.0,3009.939622998323,455.0603770016769,1.1511858821102772
2023-12-20,b2b,364.0,752.3297529098803,-388.3297529098803,0.48383039297875896
2023-12-20,green,91.0,1230.670946341236,-1139.670946341236,0.0739434048317639
2023-12-20,hwadam,0.0,722.7177471591614,-722.7177471591614,0.0
2023-12-20,ski,13482.0,3335.043450450638,10146.956549549363,4.042526042105473
2023-12-21,always,3262.0,3257.8170533591224,4.182946640877617,1.0012839722342801
2023-12-21,b2b,231.0,887.2073756828695,-656.2073756828695,0.260367537885044
2023-12-21,green,574.0,2368.2676033686057,-1794.2676033686057,0.24237125871398435
2023-12-21,hwadam,0.0,1033.326061641846,-1033.326061641846,0.0
2023-12-21,ski,11704.0,2873.7643140451883,8830.235685954813,4.072706986720541
2023-12-22,always,4690.0,4605.316106628768,84.68389337123244,1.0183882911423476
2023-12-22,b2b,784.0,764.0894817373824,19.910518262617643,1.0260578358143935
2023-12-22,green,609.0,1400.9430678203062,-791.9430678203062,0.43470717261018216
2023-12-22,hwadam,0.0,1075.9428747922395,-1075.9428747922395,0.0
2023-12-22,ski,18655.0,4462.151380951225,14192.848619048775,4.18071876262145
2023-12-23,always,4956.0,4863.598443909408,92.40155609059184,1.018998598909066
2023-12-23,b2b,462.0,794.8503520001544,-332.85035200015443,0.5812414863218306
2023-12-23,green,119.0,972.7219833586041,-853.7219833586041,0.12233711382682858
2023-12-23,hwadam,0.0,1800.4179466682067,-1800.4179466682067,0.0
2023-12-23,ski,28308.0,7930.0593008225005,20377.9406991775,3.569708488442692
2023-12-24,always,5586.0,4203.233211330606,1382.7667886693944,1.3289769373114693
2023-12-24,b2b,497.0,776.1456326171676,-279.1456326171676,0.6403437436401118
2023-12-24,green,161.0,954.4270467346439,-793.4270467346439,0.1686875917345648
2023-12-24,hwadam,0.0,1401.0750267149579,-1401.0750267149579,0.0
2023-12-24,ski,39088.0,5600.1999819452385,33487.80001805476,6.979750745690821
2023-12-25,always,5873.0,3994.0830533598573,1878.9169466401427,1.4704251067237026
2023-12-25,b2b,273.0,750.014367900509,-477.014367900509,0.3639930269125378
2023-12-25,green,217.0,1485.2361833972875,-1268.2361833972875,0.14610470874985035
2023-12-25,hwadam,0.0,2556.9095829384646,-2556.9095829384646,0.0
2023-12-25,ski,25116.0,6143.087874627702,18972.9121253723,4.088497594790167
2023-12-26,always,4746.0,3160.476186379702,1585.523813620298,1.5016724443149505
2023-12-26,b2b,287.0,954.1695701884438,-667.1695701884438,0.30078511091411025
2023-12-26,green,70.0,1169.8767047461324,-1099.8767047461324,0.05983536531329621
2023-12-26,hwadam,0.0,2914.552571062558,-2914.552571062558,0.0
2023-12-26,ski,21182.0,6270.542695758746,14911.457304241254,3.378017027828712
2023-12-27,always,4340.0,3191.8243810171293,1148.1756189828707,1.3597239327487638
2023-12-27,b2b,350.0,863.4565996774628,-513.4565996774628,0.40534753006779917
2023-12-27,green,672.0,1156.950184877689,-484.950184877689,0.5808374541822151
2023-12-27,hwadam,0.0,2989.343462385613,-2989.343462385613,0.0
2023-12-27,ski,22890.0,5760.844098541404,17129.155901458595,3.97337605539361
2023-12-28,always,4032.0,3223.1630622928,808.8369377071999,1.2509450878144008
2023-12-28,b2b,210.0,962.3227382722937,-752.3227382722937,0.21822200769881375
2023-12-28,green,273.0,1708.3875905676514,-1435.3875905676514,0.15979980275394615
2023-12-28,hwadam,0.0,3832.6686596085397,-3832.6686596085397,0.0
2023-12-28,ski,24703.0,5000.330553550938,19702.66944644906,4.940273395017335
2023-12-29,always,4942.0,4622.775497420969,319.22450257903074,1.0690547275672646
2023-12-29,b2b,378.0,736.8416748806651,-358.8416748806651,0.5130002996386148
2023-12-29,green,91.0,1361.1531911858476,-1270.1531911858476,0.0668550759674009
2023-12-29,hwadam,0.0,5254.327600513623,-5254.327600513623,0.0
2023-12-29,ski,30506.0,9085.401468436106,21420.598531563894,3.3576942203359867
2023-12-30,always,5999.0,5570.350239401216,428.64976059878427,1.0769520303349653
2023-12-30,b2b,546.0,838.0008096557523,-292.0008096557523,0.6515506831363264
2023-12-30,green,140.0,981.5936000595068,-841.5936000595068,0.14262521678168322
2023-12-30,hwadam,0.0,6620.81201519074,-6620.81201519074,0.0
2023-12-30,ski,30422.0,18023.449013710288,12398.550986289712,1.6879122290555064
2023-12-31,always,5754.0,5911.821144850452,-157.82114485045167,0.9733041408081292
2023-12-31,b2b,448.0,859.0840637586961,-411.08406375869606,0.5214856367372175
2023-12-31,green,112.0,939.2879821559536,-827.2879821559536,0.11923925582751063
2023-12-31,hwadam,0.0,7363.6589867492285,-7363.6589867492285,0.0
2023-12-31,ski,31773.0,18855.792261658815,12917.207738341185,1.685052505834343
2024-01-01,always,5481.0,5180.807708874028,300.1922911259717,1.0579431447748548
2024-01-01,b2b,287.0,832.4944263551341,-545.4944263551341,0.3447470528500194
2024-01-01,green,56.0,1410.8128959874816,-1354.8128959874816,0.03969342792319989
2024-01-01,hwadam,0.0,7824.2907494131105,-7824.2907494131105,0.0
2024-01-01,ski,26628.0,13767.60537473974,12860.39462526026,1.9341054072377761
2024-01-02,always,3927.0,3462.251254425128,464.7487455748719,1.1342331077159329
2024-01-02,b2b,350.0,874.5301758747435,-524.5301758747435,0.4002148921275525
2024-01-02,green,84.0,1375.4286203074205,-1291.4286203074205,0.06107187153138144
2024-01-02,hwadam,0.0,7065.246287408111,-7065.246287408111,0.0
2024-01-02,ski,19292.0,11774.54972239266,7517.4502776073405,1.6384490664055515
2024-01-03,always,2870.0,3522.4940203019332,-652.4940203019332,0.8147636258454162
2024-01-03,b2b,280.0,852.0908300070791,-572.0908300070791,0.3286034658977304
2024-01-03,green,133.0,1149.1634695660998,-1016.1634695660998,0.11573636259967264
2024-01-03,hwadam,0.0,5240.478764144123,-5240.478764144123,0.0
2024-01-03,ski,15932.0,13034.527435396967,2897.472564603033,1.2222921067882035
2024-01-04,always,3437.0,3735.2405410957144,-298.24054109571443,0.9201549303680916
2024-01-04,b2b,392.0,919.6963255707107,-527.6963255707107,0.42622764612737507
2024-01-04,green,364.0,1904.5286237917605,-1540.5286237917605,0.19112340736329067
2024-01-04,hwadam,0.0,5613.775353879481,-5613.775353879481,0.0
2024-01-04,ski,18235.0,12774.40578441465,5460.59421558535,1.427463657233084
2024-01-05,always,3423.0,4360.914633181091,-937.9146331810907,0.7849270824875275
2024-01-05,b2b,1589.0,887.8745331545623,701.1254668454377,1.7896672791755643
2024-01-05,green,147.0,1416.9239136361653,-1269.9239136361653,0.10374586707536249
2024-01-05,hwadam,0.0,6333.34907402024,-6333.34907402024,0.0
2024-01-05,ski,23947.0,19941.74956605306,4005.2504339469415,1.2008474943825942
2024-01-06,always,4165.0,5195.01193856306,-1030.0119385630596,0.801730592586865
2024-01-06,b2b,497.0,890.5233518959765,-393.5233518959765,0.5580987842057795
2024-01-06,green,98.0,1091.2574795428086,-993.2574795428086,0.08980465365612698
2024-01-06,hwadam,0.0,6878.773569600322,-6878.773569600322,0.0
2024-01-06,ski,44373.0,25654.517579103263,18718.482420896737,1.72963689000115
2024-01-07,always,4032.0,4740.16633019153,-708.1663301915296,0.8506030630864138
2024-01-07,b2b,406.0,796.1988559435179,-390.19885594351786,0.5099228628241103
2024-01-07,green,882.0,919.578701057464,-37.578701057463945,0.9591348722907017
2024-01-07,hwadam,0.0,6950.9315947856285,-6950.9315947856285,0.0
2024-01-07,ski,27433.0,26680.895633926957,752.1043660730429,1.0281888725323254
2024-01-08,always,2681.0,4403.035013183064,-1722.0350131830637,0.6088981786365215
2024-01-08,b2b,476.0,784.7681580417982,-308.7681580417982,0.6065485648497061
2024-01-08,green,567.0,1629.8157779054861,-1062.8157779054861,0.3478920793911228
2024-01-08,hwadam,0.0,6359.9157100517805,-6359.9157100517805,0.0
2024-01-08,ski,19537.0,17484.480785329797,2052.519214670203,1.117390915971171
2024-01-09,always,3374.0,3431.8584679086084,-57.85846790860842,0.9831407767978649
2024-01-09,b2b,322.0,833.9906853244742,-511.99068532447416,0.38609543927306816
2024-01-09,green,175.0,1394.3084438881667,-1219.3084438881667,0.12551024901778204
2024-01-09,hwadam,0.0,6166.287242533048,-6166.287242533048,0.0
2024-01-09,ski,17220.0,15196.15152576466,2023.8484742353394,1.1331816460769004
2024-01-10,always,3087.0,3169.9616750095015,-82.9616750095015,0.9738288081955272
2024-01-10,b2b,238.0,834.6441553777729,-596.6441553777729,0.28515146061530555
2024-01-10,green,91.0,1161.7889777609794,-1070.7889777609794,0.07832747748681249
2024-01-10,hwadam,0.0,4929.781718623549,-4929.781718623549,0.0
2024-01-10,ski,19040.0,15153.720286378973,3886.2797136210265,1.2564571366091688
2024-01-11,always,3115.0,3428.7586232819876,-313.75862328198764,0.9084920644015297
